ticker,10_0,10_1,122_0,122_1,152_0,152_1,182_0,182_1,273_0,273_1,30_0,30_1,365_0,365_1,547_0,547_1,60_0,60_1,730_0,730_1,91_0,91_1
BN,,,0.382873,0.3904215,0.3773825,0.383722,0.3698485,0.37377,0.360651,0.3654575,0.4120355,0.421268,0.342342,0.353384,0.33610249999999997,0.34395149999999997,0.4098085,0.419462,0.3289705,0.32960449999999997,0.3811445,0.39040450000000004
BND,,,0.1172965,0.11728050000000001,0.115383,0.115243,0.11269850000000001,0.112355,,,0.12291450000000001,0.11962249999999999,,,,,0.122585,0.1194845,,,0.117716,0.1177755
BNDX,,,0.108085,0.113265,0.11107500000000001,0.1136895,0.1153025,0.1136405,,,0.111157,0.1156885,,,,,0.1108575,0.11580099999999999,,,0.1073545,0.113206
BNFT,,,0.340953,0.49632,0.347267,0.43263,0.3312215,0.392223,,,0.747898,1.501115,,,,,0.4967205,1.016794,,,0.2721445,0.536759
BNGO,,,1.151856,1.2859815,1.151345,1.283198,1.1513485,1.2803385,1.1045715,1.206823,1.1549575,1.2049245,1.059138,1.1050855,1.044522,1.0751715,1.1534045,1.2587510000000002,1.0772115,1.022117,1.152491,1.277098
BNL,,,0.393971,0.341155,0.3734215,0.374699,0.36180100000000004,0.376989,,,0.48423950000000004,0.4882315,,,,,0.44362599999999996,0.4102785,,,0.4112835,0.3263545
BNO,,,0.4782655,0.4874925,0.481047,0.489869,0.480943,0.490167,0.4781255,0.492942,0.442071,0.450191,0.47444200000000003,0.5065565,0.47381799999999996,0.498672,0.4540095,0.46054799999999996,0.47226650000000003,0.4839725,0.4651545,0.47420450000000003
BNS,,,0.25704899999999997,0.26236550000000003,0.2563725,0.260924,0.254881,0.2590835,0.2525155,0.2557785,0.267986,0.2718925,0.24500450000000001,0.244759,0.23466700000000001,0.2359795,0.26078650000000003,0.270731,0.2213375,0.2245685,0.258737,0.26643150000000004
BNTX,0.562567,0.5464035,0.6078749999999999,0.5993125,0.6096085,0.6021285000000001,0.6107279999999999,0.604699,0.607712,0.600394,0.58482,0.5630094999999999,0.5934090000000001,0.580716,0.588349,0.576473,0.5964134999999999,0.5795105,0.5791409999999999,0.570519,0.5994885000000001,0.5893465
BOAT,,,0.324083,0.3290675,0.3166955,0.329802,0.3130355,0.32572049999999997,,,0.4656325,0.564336,,,,,0.408009,0.453631,,,0.329871,0.32794249999999997
BOC,,,0.44750049999999997,0.47308,0.446193,0.430108,0.4464035,0.41888800000000004,,,0.6178185,0.39286299999999996,,,,,0.519536,0.4453675,,,0.4407525,0.4875885
BOIL,1.9239324999999998,1.9828065,1.9821274999999998,2.0100675,1.911743,1.9337445,1.7947795000000002,1.8210635000000002,1.670585,1.7132695,2.0678265,2.1318859999999997,1.618872,1.6647645,1.4816259999999999,1.5019230000000001,2.1030055,2.158687,1.4003615,1.4101255,2.0083085,2.0374125000000003
BOKF,,,0.30261099999999996,0.29887850000000005,0.3018025,0.3000505,0.3009535,0.3018635,,,0.3048145,0.285966,,,,,0.30506,0.287155,,,0.3019925,0.297864
BOND,,,0.092858,0.118852,0.1054105,0.11778749999999999,0.10840549999999999,0.1174915,,,0.1495665,0.2009015,,,,,0.1191545,0.19511699999999998,,,0.087994,0.133504
BOOM,,,0.6629685000000001,0.657875,0.6555664999999999,0.662509,0.645275,0.6668510000000001,,,0.716526,0.8184785,,,,,0.7126205,0.8115255,,,0.6637824999999999,0.6545945
BOOT,,,0.5698650000000001,0.576353,0.5697380000000001,0.57399,0.570757,0.5741155,,,0.551412,0.5626125,,,,,0.5606865,0.573286,,,0.568874,0.5768635
BORR,,,1.030826,1.0364115,1.0250905000000001,1.0628305,1.023506,1.0659565,,,1.0486659999999999,1.0351025,,,,,1.040265,1.0218405,,,1.032689,1.0201165
BOTZ,,,0.3568865,0.35824,0.3499895,0.35564300000000004,0.339491,0.352236,,,0.368962,0.370916,,,,,0.3724535,0.37000849999999996,,,0.3570575,0.35860800000000004
BOWL,,,0.7063945,0.702256,0.707785,0.681082,0.7074055,0.676195,,,0.956002,0.9307905,,,,,0.825645,0.7839745,,,0.695627,0.7107165
BOX,,,0.3961025,0.40037999999999996,0.395247,0.3989195,0.39313750000000003,0.39648,0.39703,0.395595,0.421971,0.42125650000000003,0.42110349999999996,0.3895905,0.4035155,0.381017,0.3874915,0.395592,0.369997,0.37128700000000003,0.38987550000000004,0.3972865
BP,0.3065715,0.32801,0.327825,0.33572,0.3283685,0.335994,0.330293,0.337747,0.330271,0.338355,0.3173065,0.33342700000000003,0.332913,0.337304,0.3243285,0.32815550000000004,0.3174755,0.3276635,0.31889,0.32259150000000003,0.317207,0.3295215
BPMC,,,0.632253,0.688427,0.6359675,0.6859785,0.6395545,0.6847795,0.6135595,0.6344620000000001,0.660533,0.703192,0.590185,0.6003434999999999,,,0.6314165,0.7028685,,,0.6340025,0.704475
BPT,,,0.8414535,0.833994,0.8704369999999999,0.867239,0.8647159999999999,0.9073,0.8482815,0.9160185000000001,0.866445,0.7733844999999999,0.8339544999999999,0.894948,0.8233435,0.8723485,0.866355,0.7798895,0.797823,0.8138494999999999,0.8367804999999999,0.830185
BR,,,0.291995,0.30174,0.291057,0.29790249999999996,0.286871,0.290048,,,0.2801955,0.2862115,,,,,0.283824,0.28775700000000004,,,0.291936,0.30194200000000004
BRAG,,,1.0846715,0.9897705,1.025331,1.0122165,0.949847,1.0093245,,,1.3766895,0.9383779999999999,,,,,1.2034305,0.937434,,,1.1323880000000002,0.9489765
BRBR,,,0.4842485,0.518464,0.479916,0.5135225,0.4797635,0.5116715,0.466753,0.478633,0.5537920000000001,0.4886815,0.458128,0.45770350000000004,,,0.514305,0.5075685,,,0.4853345,0.5172375
BRC,,,0.302859,0.3331845,0.3040925,0.327652,0.3043525,0.3260475,,,0.4413675,0.38569,,,,,0.37156100000000003,0.3334695,,,0.2972575,0.3367695
BRCC,0.8648655000000001,0.8703605,0.8152429999999999,0.8227855,0.813923,0.8231005,0.8123400000000001,0.8226595,0.796163,0.78363,0.9348505,0.8822645,0.7871589999999999,0.761703,0.8784605000000001,0.8954200000000001,0.97187,0.8771745,0.941675,0.9721059999999999,0.8162039999999999,0.8136764999999999
BREZ,,,0.5606525,0.573745,0.544469,0.6044445,0.528938,0.6299615,,,1.103297,1.0981435,,,,,0.5767815000000001,0.5814235,,,0.49848950000000003,0.48924650000000003
BRFS,,,0.605871,0.5653779999999999,0.594503,0.5695699999999999,0.5785975,0.5736005,,,0.607693,0.564603,,,,,0.6076919999999999,0.5646035,,,0.607614,0.5646355000000001
BRK,0.23269499999999999,0.2334375,0.2393325,0.2407905,0.240397,0.2419445,0.241274,0.242813,0.2414665,0.24291200000000002,0.237477,0.240132,0.240157,0.2412065,0.238642,0.2396835,0.2382205,0.2393055,0.2368085,0.237825,0.237931,0.23919449999999998
BRKL,,,0.36392599999999997,0.3740645,0.380298,0.41109850000000003,0.37258800000000003,0.430535,,,0.370298,0.4009105,,,,,0.3787165,0.4044875,,,0.35701099999999997,0.36245249999999996
BRKR,,,0.3771355,0.3669335,0.379836,0.3744185,0.38339500000000004,0.3834535,,,0.36906300000000003,0.374569,,,,,0.3712685,0.37610699999999997,,,0.37615149999999997,0.365046
BRKY,,,0.49481200000000003,0.49672950000000005,0.486582,0.4866375,0.4643575,0.38966049999999997,,,0.5928575,0.5974605,,,,,0.5759845,0.5755045000000001,,,0.495106,0.49759849999999994
BRO,,,0.2941685,0.286022,0.292912,0.28708900000000004,0.29118350000000004,0.288755,,,0.3082465,0.31605300000000003,,,,,0.3072195,0.314027,,,0.29431799999999997,0.28585
BROS,0.942312,1.0902725,0.748927,0.773633,0.7473730000000001,0.7700625,0.7471205,0.768655,0.7306355,0.7489165,0.8580965,0.951109,0.725439,0.7467515,0.722035,0.7436085,0.802497,0.8667585,0.7040675,0.7198045,0.7742435,0.8196475000000001
BRP,,,0.5348895,0.553506,0.5428785,0.539563,0.5520214999999999,0.5198929999999999,,,0.729768,0.65394,,,,,0.727843,0.6448214999999999,,,0.5342875,0.550155
BRSP,,,0.3582885,0.38591,0.3588085,0.33564950000000005,0.35883600000000004,0.318709,,,0.40280550000000004,0.514193,,,,,0.3654495,0.4070295,,,0.356412,0.4018485
BRT,,,0.3342615,0.3119055,0.354919,0.33280750000000003,0.37859699999999996,0.37590250000000003,,,0.5148079999999999,0.4498255,,,,,0.501453,0.440941,,,0.322782,0.301838
BRX,,,0.350183,0.34582349999999995,0.360672,0.3519105,0.362101,0.352546,,,0.48964700000000005,0.36885650000000003,,,,,0.409987,0.35752700000000004,,,0.3454375,0.32602549999999997
BRY,,,0.6772480000000001,0.6610995,0.675152,0.6917854999999999,0.672776,0.7138175,,,0.593106,0.917659,,,,,0.6678550000000001,0.764455,,,0.678274,0.6519155000000001
BRZE,,,0.9693039999999999,0.9135355000000001,0.9107965,0.905679,0.899205,0.9046885,,,0.9436125,0.9752730000000001,,,,,0.9624254999999999,0.93521,,,0.989017,0.9121049999999999
BRZU,,,0.7893555,0.7954775,0.7785105,0.782127,0.7740065,0.7757585,0.7630859999999999,0.7665265,0.886428,0.890466,0.7331255000000001,0.739394,0.7220065,0.7237549999999999,0.8122375,0.8156315000000001,0.6960975,0.6989909999999999,0.802872,0.8075595
BSBR,,,0.8022800000000001,0.6272595,0.7427615000000001,0.587963,0.664533,0.5705914999999999,,,1.5061689999999999,1.425983,,,,,1.370253,0.9189769999999999,,,0.833137,0.6683925
BSM,,,0.366229,0.40652699999999997,0.36765000000000003,0.409513,0.368104,0.41060850000000004,0.3907965,0.405705,0.33666300000000005,0.4024455,0.3996925,0.40602150000000004,0.404578,0.40914,0.34058449999999996,0.37522500000000003,0.40855600000000003,0.414786,0.34378949999999997,0.375528
