"","ticker","secid","gvkey","cusip","addzip","gind","gsector","gsubind","state","spcsrc","sigma_term_m","sigma_term_bs","sigma_time_10","sigma_time_30","sigma_time_60","sigma_time_91","sigma_time_122","sigma_time_152","sigma_time_182","sigma_time_273","sigma_time_365","sigma_time_547","sigma_time_730","RI10_m","RI30_m","RI60_m","RI91_m","RI122_m","RI152_m","RI182_m","RI273_m","RI365_m","RI547_m","RI730_m","RI10_bs","RI30_bs","RI60_bs","RI91_bs","RI122_bs","RI152_bs","RI182_bs","RI273_bs","RI365_bs","RI547_bs","RI730_bs","gelection","sector","tight","margin2","margin5","tight_c","margin2_c","margin5_c","margin5_p","closeness","uncertain","dem_win","emovet","emove2","emove5","emovet_c","emove2_c","emove5_c","emove5_p","emoveclose","unemploy_aug","unemploy_sep","unemploy_oct","gdp"
"674","PBI",109036,"008606","72447910","06926","202010","20","20201060","CT","B-",-2.34444285716721e-07,-2.48203285714652e-06,NA,-0.00151032791806548,-0.00302042139184524,-0.00470961937089583,-0.0162728555160714,-0.0210060518307302,-0.0251922646328889,-0.0712707449685832,-0.120664563982277,NA,NA,NA,5.0336449125992e-05,5.0336449125992e-05,5.17514827100013e-05,0.00013338213993267,0.000138196167016082,0.000138417748289028,0.000261064141114643,0.000330587204213674,NA,NA,NA,5.02615295069444e-05,5.02989893164682e-05,5.17267839344911e-05,0.000133363717075527,0.000138181380249165,0.000138405398901273,0.000261055908189473,0.000330581046436766,NA,NA,1,"20",0,0,0,5.27983323728165e-10,7.66552483710825e-08,3.58944459759591e-05,0,6.05023327860993e-07,0,1,0,0,0,5.27983323728165e-10,7.66552483710825e-08,3.58944459759591e-05,0,6.05023327860993e-07,3.9,4,4,276424.6
"675","BCO",109040,"028590","10969610","23226-8100","202010","20","20201080","VA","B",-0.00188660005089285,-0.00323065002857142,NA,-0.00112354633511905,-0.00036049261934524,-0.00199792531466666,-0.00270570356665079,-0.00460227488102383,-0.00769890947529167,NA,NA,NA,NA,NA,-2.54351238591269e-05,-2.54351238591269e-05,1.22335454696491e-06,6.7139632439175e-06,1.78662817771775e-05,3.19357660681254e-05,NA,NA,NA,NA,NA,-7.02367897817458e-05,-4.78359568204363e-05,-1.35464254275249e-05,-4.30283985180847e-06,9.02384771350269e-06,2.45508760808805e-05,NA,NA,NA,NA,0,"20",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,2.8,3,3.1,579863
"676","PXLW",109042,"135044","72581M30","97224","453010","45","45301020","OR","C",0.0060213532985118,0.00651767539285718,NA,0.000180676704285652,-0.00565999988994049,-0.0119776479193402,-0.0173578802462541,-0.0229538206994288,-0.0283957248177778,-0.0433171545733329,-0.0583854065631198,NA,NA,NA,0.000194689219807538,0.000194689219807538,0.000197791222174198,0.000191633061842343,0.000190626144723293,0.000189104824814778,0.000180727135061702,0.000176456876333237,NA,NA,NA,0.000211233289619051,0.000202961254713294,0.000203245311123048,0.00019570127573042,0.000193891421659776,0.000191831869289203,0.000182545164711319,0.000177816662893088,NA,NA,1,"45",0.0942381908429677,0.748395394816527,0.999866963675456,0.327122371284102,0.590172570037369,0.892841500129523,1,0.265712885297783,1,1,0.0942381908429677,0.748395394816527,0.999866963675456,0.327122371284102,0.590172570037369,0.892841500129523,1,0.265712885297783,4.3,4.6,4.8,254127.6
"677","PLXS",109070,"012945","72913210","54957","452030","45","45203020","WI","B",-7.01914428571373e-05,-0.000479006240476187,NA,-0.000801961691428567,-0.00153373194,-0.00300744896255556,-0.00385036273715676,-0.00326251946387301,-0.00142128768329167,NA,NA,NA,NA,NA,2.43923416190476e-05,2.43923416190476e-05,3.22775551615211e-05,3.09850106090133e-05,2.10021580329991e-05,7.42360571667325e-06,NA,NA,NA,NA,NA,1.07651816984126e-05,1.75787616587301e-05,2.77850848580151e-05,2.76340696449227e-05,1.83125869960317e-05,5.17737056492022e-06,NA,NA,NA,NA,1,"45",0.322039859820074,0.969291035066843,0.99999996045448,0.423044020810215,0.784033393411914,0.987961171117604,1,0.672907559730854,1,1,0.322039859820074,0.969291035066843,0.99999996045448,0.423044020810215,0.784033393411914,0.987961171117604,1,0.672907559730854,3.1,3.1,3,336385.9
"678","PLUG",109072,"125604","72919P20","12110","201040","20","20104010","NY","C",-0.00409772484642845,-0.000599599968511885,0.014777320591875,0.0244526061214286,0.0530029370892856,0.0279446246625,0.0123856940645158,0.0184428403639125,0.0325225767957638,0.0517151372985,0.0389228666628572,0.0404891747758731,0.0188285622734526,-0.00188750454383034,-0.000951677698928568,-0.000951677698928568,-0.000352113730867346,-0.000135109991073314,-0.000148293192173296,-0.000201210448583474,-0.000204442718479592,-0.000117864634272015,-8.15116994923247e-05,-3.14058727669604e-05,-0.00153769205603869,-0.000835073536331349,-0.000893375617629958,-0.000313672798142988,-0.000106436836336293,-0.000125279212713319,-0.000181989982221295,-0.000191629074238139,-0.000108280730496902,-7.5116590026298e-05,-2.66139208794034e-05,1,"20",0,1.75106595889929e-10,0.00409894149176582,0.00167510624393397,0.0171313983748554,0.186205778118023,0,0.000758320297981855,1,1,0,1.75106595889929e-10,0.00409894149176582,0.00167510624393397,0.0171313983748554,0.186205778118023,0,0.000758320297981855,3.9,4,4.2,1762884.2
"679","PII",109084,"014311","73106810","55340","252020","25","25202010","MN","B+",-0.000616726170714294,0.00279906681857144,NA,-0.00144332564806547,-0.00226992512541665,-0.00364197624781251,-0.00471346206068056,-0.00476093470628572,-0.00404829865050002,-0.00523071046306246,-0.00843638268611109,NA,NA,NA,2.7553315911706e-05,2.7553315911706e-05,3.32445063417386e-05,3.35798023767727e-05,2.72645298392857e-05,1.88547938449765e-05,1.69010413639127e-05,2.14237164805392e-05,NA,NA,NA,0.00014141308222123,8.44831990664682e-05,7.07806930371862e-05,6.15781055676393e-05,4.97368521372181e-05,3.76228871927003e-05,2.94131035957285e-05,3.07820534374864e-05,NA,NA,1,"25",0.000598051856266713,0.0227278423792824,0.443808140548196,0.0243864166173313,0.111854239805476,0.465750387733391,0,0.00536398238757279,1,1,0.000598051856266713,0.0227278423792824,0.443808140548196,0.0243864166173313,0.111854239805476,0.465750387733391,0,0.00536398238757279,2.7,2.9,3,381892.4
"680","RL",109088,"064891","75121210","10022","252030","25","25203010","NY","B+",0.000329192740119026,0.00795201508553571,NA,-0.00188015582866072,-0.00408950439744048,-0.00636164341845139,-0.00567090625197619,-0.00702978791249996,-0.008714622551375,-0.012964542474,-0.0158546419036062,-0.0196047063103969,-0.0182552265827382,NA,7.36449522926584e-05,7.36449522926584e-05,7.35256720722024e-05,4.9181139279469e-05,4.84143463988091e-05,4.96912928104068e-05,4.86950007843188e-05,4.43392729965074e-05,3.64422286115464e-05,2.54581086614482e-05,NA,0.000327739030473214,0.000200691991382936,0.000157292950593265,0.000111663289651737,9.85644934081294e-05,9.1574932070938e-05,7.66174269580063e-05,6.52237177784709e-05,5.03779184569152e-05,3.590033105243e-05,1,"25",0,1.75106595889929e-10,0.00409894149176582,0.00167510624393397,0.0171313983748554,0.186205778118023,0,0.000758320297981855,1,1,0,1.75106595889929e-10,0.00409894149176582,0.00167510624393397,0.0171313983748554,0.186205778118023,0,0.000758320297981855,3.9,4,4.2,1762884.2
"681","AVNT",109096,"028194","05368V10","44012","151010","15","15101050","OH","B+",0.00350009986642858,-0.000180608423749993,NA,0.00384229521357143,0.00418449056071428,-0.00275269707402083,-0.002976131676375,0.00248676760992855,0.0121094623200417,NA,NA,NA,NA,NA,-1.14065115714284e-05,-1.14065115714284e-05,6.87120542906528e-05,5.30838651049474e-05,6.66665958223699e-06,-4.73041893055664e-05,NA,NA,NA,NA,NA,-0.000134096787910714,-7.27516497410712e-05,2.82647104425366e-05,2.29141250215165e-05,-1.75485265373589e-05,-6.75278612296244e-05,NA,NA,NA,NA,1,"15",0,0,0,0,0,1.00586206031039e-12,0,4.56433439750251e-10,0,-1,0,0,0,0,0,-1.00586206031039e-12,0,-4.56433439750251e-10,4.1,4.1,4.2,688196.1
"682","PCH",109118,"008692","73763010","99201-0603","601080","60","60108040","WA","B",0.00171311370113094,0.000447523905714286,NA,0.0023334062947619,0.00295369888839287,0.0020439174055625,0.00226224457848214,0.00110553530285716,0.000625361464000011,NA,NA,NA,NA,NA,-2.06764197876988e-05,-2.06764197876988e-05,-3.63520554320392e-06,-4.50107276517374e-06,3.99722630443278e-06,5.97666064357653e-06,NA,NA,NA,NA,NA,-6.28627463015872e-05,-4.1769583044643e-05,-1.75427857126177e-05,-1.48747596128512e-05,-4.32902234962415e-06,-9.77129441130358e-07,NA,NA,NA,NA,0,"60",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,4.3,4.4,4.6,645828.8
"683","TROW",109181,"012138","74144T10","21202","402030","40","40203010","MD","A-",-0.000379990006904763,0.00135860053267857,NA,-0.00128882759238095,-0.00219766517785715,-0.00317264948722223,-0.00256901828528573,-0.00295055614511904,-0.00347288991129168,-0.00185787501249999,-0.00201994966297112,-0.00737710879056747,-0.0258288304082045,NA,3.02945861825397e-05,3.02945861825397e-05,3.06885657177744e-05,1.79428547408276e-05,1.69116193303571e-05,1.69939555186094e-05,5.41349818899349e-06,4.49304015360645e-06,1.27918076483779e-05,3.486142520726e-05,NA,8.82476041686509e-05,5.92710951755953e-05,4.97939562626462e-05,3.21935968685598e-05,2.83497149855106e-05,2.65466507910454e-05,1.17819617039508e-05,9.25630190588957e-06,1.59702181412176e-05,3.72430560834015e-05,1,"40",0,0,0,0,0,0,0,3.85843673306694e-15,0,1,0,0,0,0,0,0,0,3.85843673306694e-15,3.4,3.2,3.2,413893
"684","BKNG",109182,"119314","09857L10","06854","253010","25","25301020","CT","B+",0.000164338556964262,0.00123440173999998,0.000275973863809524,0.000168489535624997,0.000172640514285731,-0.000471136050666658,-0.00133135207141267,-0.00165879112746826,-0.00202072122633333,-0.00274381785058339,-0.00290924773875002,-0.00352936933517366,-0.00356602038358143,-1.11635306845262e-05,-1.38365955357819e-07,-1.38365955357819e-07,6.98323744649363e-06,1.22597592489912e-05,1.19942742396876e-05,1.20058229851516e-05,1.06525875734346e-05,8.42078437181995e-06,6.75266525070918e-06,5.11008074047355e-06,9.58427876190457e-05,3.55304068124995e-05,1.76960204285708e-05,1.87421735238092e-05,2.10307689460053e-05,1.90341636017647e-05,1.78852910238094e-05,1.45722329325398e-05,1.13524643253425e-05,8.70890507344359e-06,6.57592071723481e-06,1,"25",0,0,0,5.27983323728165e-10,7.66552483710825e-08,3.58944459759591e-05,0,6.05023327860993e-07,0,1,0,0,0,5.27983323728165e-10,7.66552483710825e-08,3.58944459759591e-05,0,6.05023327860993e-07,3.9,4,4,276424.6
"685","RDNT",109189,"013071","75049110","90025-3303","351020","35","35102015","CA","C",-0.0014007104897024,0.000592548817916682,NA,-0.0156057064856845,-0.0298107024816667,-0.0186141120388888,-0.0225121297182857,-0.0120727501331746,0.00748816561729166,NA,NA,NA,NA,NA,0.000473499866532738,0.000473499866532738,0.000189158258782269,0.000173044419906421,7.02107871281066e-05,-4.88399786098575e-05,NA,NA,NA,NA,NA,0.000539941843453374,0.000506720854993056,0.000211062207217643,0.000189382610952479,8.33243352045479e-05,-3.78880043921702e-05,NA,NA,NA,NA,1,"35",0,0,0,0,0,0,0,1.94183421835847e-10,0,1,0,0,0,0,0,0,0,1.94183421835847e-10,3.8,4,4.1,3172373.5
"686","PG",109224,"008762","74271810","45202","303010","30","30301010","OH","A",1.86119835714286e-05,-0.000367470339285715,-2.23495868749998e-05,-5.60569131250005e-05,-0.00013072580982143,-0.000352824238451391,-0.000495250875744049,-0.00063880518857143,-0.00079449651179166,-0.00129862741233334,-0.00129497912000001,-0.00165859896799107,-0.00161766988428573,4.09615704464284e-06,2.4889632232143e-06,2.4889632232143e-06,4.08171672552549e-06,4.21199065012687e-06,4.32511297462407e-06,4.46762909540158e-06,4.82505273225191e-06,3.59887973581215e-06,3.06619918018738e-06,2.24148201076324e-06,-3.45120752410715e-05,-1.03804475386905e-05,-3.94574215773809e-06,-1.60946163014547e-07,1.04738144637979e-06,1.78509769266918e-06,2.34629765113156e-06,3.41083176940523e-06,2.54111994716244e-06,2.36038140531143e-06,1.71260211643838e-06,1,"30",0,0,0,0,0,1.00586206031039e-12,0,4.56433439750251e-10,0,-1,0,0,0,0,0,-1.00586206031039e-12,0,-4.56433439750251e-10,4.1,4.1,4.2,688196.1
"687","PRGS",109244,"024352","74331210","01803","451030","45","45103020","MA","B",-0.000185075059047611,-4.97383571428436e-06,NA,-0.000857218786666664,-0.00152936251428572,0.00104365433611112,0.00111881777015875,0.00545365284135714,0.0135562451004862,NA,NA,NA,NA,NA,2.24047909206351e-05,2.24047909206351e-05,-1.35025208259201e-05,-1.06876461410357e-05,-3.70968940816102e-05,-7.55017591183174e-05,NA,NA,NA,NA,NA,2.8408165031746e-05,2.54064779761905e-05,-1.15233865035759e-05,-9.21140660551668e-06,-3.5912017612312e-05,-7.45121919571452e-05,NA,NA,NA,NA,1,"45",0,0,0,2.98649993624167e-14,1.02795549850043e-12,1.36341271606e-10,0,2.27573620802501e-14,1,1,0,0,0,2.98649993624167e-14,1.02795549850043e-12,1.36341271606e-10,0,2.27573620802501e-14,3.9,3.7,3.8,600198
"688","PGR",109245,"013341","74331510","44143","403010","40","40301040","OH","B+",0.000530159039999992,0.000408740262857146,NA,-0.001122334734375,-0.00277482850875,-0.00379530688938194,-0.00435400710857144,-0.00366155674021428,-0.00391487125448612,-0.00534221045177085,-0.00655172678773812,-0.00603283901177088,-0.00161973576111118,NA,5.50831258124998e-05,5.50831258124998e-05,4.75325926305707e-05,4.00341487587822e-05,2.75770775014097e-05,2.44232433762973e-05,2.15105109588675e-05,1.94024269253099e-05,1.19981682847731e-05,2.94506137138517e-06,NA,5.10358332410716e-05,5.30594795267857e-05,4.61983203542757e-05,3.90389128805622e-05,2.67782697570488e-05,2.37561072381498e-05,2.10657535334359e-05,1.90697727413569e-05,1.17761961144936e-05,2.77873427940867e-06,1,"40",0,0,0,0,0,1.00586206031039e-12,0,4.56433439750251e-10,0,-1,0,0,0,0,0,-1.00586206031039e-12,0,-4.56433439750251e-10,4.1,4.1,4.2,688196.1
"689","PB",109257,"115876","74360610","77027","401010","40","40101015","TX","A-",-0.00148574869595239,8.89295937500049e-05,NA,-0.00215595616821429,-0.00282616364047619,0.00380927614925001,0.00471239386317459,0.003183933208,0.000219654895777791,NA,NA,NA,NA,NA,2.23402490753968e-05,2.23402490753968e-05,-5.81870862110153e-05,-5.08044472059589e-05,-3.0721591473371e-05,-9.37034940511086e-06,NA,NA,NA,NA,NA,7.48295253988098e-05,4.85848872371033e-05,-4.08829291813187e-05,-3.78972481100376e-05,-2.03618658832237e-05,-7.18270890262564e-07,NA,NA,NA,NA,1,"40",8.94284646335564e-13,1.59212893979799e-07,0.0137118056272313,0.00304813936762927,0.0233665399760771,0.195462231199644,0,0.000691828275410955,0,-1,-8.94284646335564e-13,-1.59212893979799e-07,-0.0137118056272313,-0.00304813936762927,-0.0233665399760771,-0.195462231199644,0,-0.000691828275410955,3.7,3.8,3.9,1925677.5
"690","PNM",109284,"008807","69349H10","87102-3289","551010","55","55101010","NM","B+",-0.000370878721845241,0.00497067564190476,NA,0.000109501238095237,0.000589881198035716,0.00053143537859028,0.000507082708065475,-0.00180121268099208,-0.00230620360804167,NA,NA,NA,NA,NA,-1.60126653313493e-05,-1.60126653313493e-05,-9.91553956522551e-06,-7.1964051632026e-06,9.41009183649234e-06,1.06336532208595e-05,NA,NA,NA,NA,NA,0.000162039146793651,7.30132407311508e-05,4.87828600364229e-05,3.65868273265515e-05,4.45518968611634e-05,3.99828530216837e-05,NA,NA,NA,NA,1,"55",0.000378862655203482,0.0314577647473397,0.656238643551077,0.0589917216096213,0.193987902763216,0.574054398061851,1,0.0114868258731039,0,-1,-0.000378862655203482,-0.0314577647473397,-0.656238643551077,-0.0589917216096213,-0.193987902763216,-0.574054398061851,-1,-0.0114868258731039,3.4,3.5,3.5,101747.3
"691","PEG",109285,"008810","74457310","07102","551030","55","55103010","NJ","B+",0.000474591455654757,0.000860299179464284,NA,-0.000380857033928573,-0.0012363055235119,-0.00154378026363889,-0.00186486237142858,-0.0019057308184524,-0.00161221885066664,NA,NA,NA,NA,NA,2.85149496527777e-05,2.85149496527777e-05,2.21799090032269e-05,1.91758510416667e-05,1.56600149612313e-05,1.14659906940736e-05,NA,NA,NA,NA,NA,4.13718737797619e-05,3.49434117162698e-05,2.64184554187162e-05,2.23373897614169e-05,1.81975657757677e-05,1.35852639018183e-05,NA,NA,NA,NA,0,"55",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,3,3.2,3.3,647520.6
"692","PSA",109286,"010096","74460D10","91201-2349","601080","60","60108020","CA","A-",1.87401397023785e-05,-0.000250067670535716,NA,-0.00043648255202381,-0.000891705243749998,-0.001862559335,-0.00247475885346032,-0.00257988680083333,-0.00170365194133333,NA,NA,NA,NA,NA,1.51740897242063e-05,1.51740897242063e-05,2.0673620601125e-05,2.04385163373992e-05,1.70962298719454e-05,9.46369275294345e-06,NA,NA,NA,NA,NA,6.21382938293644e-06,1.06939595535714e-05,1.77196886204866e-05,1.82351736305296e-05,1.53277574361685e-05,7.98672676262424e-06,NA,NA,NA,NA,1,"60",0,0,0,0,0,0,0,1.94183421835847e-10,0,1,0,0,0,0,0,0,0,1.94183421835847e-10,3.8,4,4.1,3172373.5
"693","PHM",109297,"008823","74586710","30326","252010","25","25201030","GA","A-",0.000255399652380982,0.000783405868571435,NA,-0.000419999625595239,-0.00109539890357146,-0.00158202442125001,-0.000501284215936457,-0.00036205196123809,-0.000455227979555549,3.49846371875055e-05,0.000158886237008945,0.000770330119420659,0.00262071231223212,NA,2.2513309265874e-05,2.2513309265874e-05,2.01914733366043e-05,6.20232678948721e-06,4.06218166854652e-06,3.9045474282227e-06,8.07381008034713e-07,2.64420316087774e-07,-9.41371968993925e-07,-3.24015432856321e-06,NA,4.01135164722225e-05,3.13134128690482e-05,2.59937394485873e-05,1.0530246594327e-05,7.53590677506266e-06,6.8056804842142e-06,2.74146971202905e-06,1.7110126892123e-06,2.39044774237215e-08,-2.51685814200094e-06,1,"25",0,4.42124115096476e-12,0.00041322710929359,0.00290086797315836,0.0197576000170286,0.156539781113652,0,0.000377389743878774,1,-1,0,-4.42124115096476e-12,-0.00041322710929359,-0.00290086797315836,-0.0197576000170286,-0.156539781113652,0,-0.000377389743878774,3.1,3.1,3.1,656752.4
"694","PCYO",109302,"008826","74622830","80137","551040","55","55104010","CO","B-",0.0318337702051786,0.274649942221429,NA,0.0579962970557143,0.08415882390625,0.0869121252925069,0.110407610006565,0.103147580229206,0.0826052898596249,NA,NA,NA,NA,NA,-0.00087208422835119,-0.00087208422835119,-0.0006052566493113,-0.000644047867224482,-0.000469169802789656,-0.000278964393705749,NA,NA,NA,NA,NA,0.00722178817219047,0.00317485197191964,0.00206305293328485,0.00134624862471199,0.00112830501310672,0.00105519039759233,NA,NA,NA,NA,1,"55",0,0,4.44089209850063e-16,1.0384093585003e-10,3.8174578942396e-08,4.70056113713868e-05,0,2.32797749126818e-06,0,1,0,0,4.44089209850063e-16,1.0384093585003e-10,3.8174578942396e-08,4.70056113713868e-05,0,2.32797749126818e-06,2.6,2.8,2.8,416776.3
"695","QCOM",109348,"024800","74752510","92121-1714","453010","45","45301020","CA","B+",-4.99742680952248e-05,-0.000558441293333331,-0.000260968259990078,-0.000822649048809523,-0.00159532382952382,-0.00333138653249999,-0.00486585264713492,-0.00547481198431746,-0.00578611756431947,-0.00715356992593753,-0.00997049164772318,-0.0118387586605158,-0.012578747382986,2.10993991894853e-05,2.57558260238099e-05,2.57558260238099e-05,3.60594754330194e-05,3.94744129429483e-05,3.56897218172516e-05,3.1517270858375e-05,2.60204969151733e-05,2.71794996702136e-05,2.15517082128347e-05,1.71627028971107e-05,-2.97473033343253e-05,8.80692518253972e-06,1.72813756031748e-05,3.04719257051281e-05,3.53066504409966e-05,3.23445440196324e-05,2.87234959944294e-05,2.41579803392095e-05,2.57864393270955e-05,2.06221524080118e-05,1.64661727255517e-05,1,"45",0,0,0,0,0,0,0,1.94183421835847e-10,0,1,0,0,0,0,0,0,0,1.94183421835847e-10,3.8,4,4.1,3172373.5
"696","NXGN",109351,"008858","65343C10","30305","351030","35","35103010","GA","C",-0.000322492709761903,0.000328932628749993,NA,-0.00104533240988095,-0.00176817210999999,0.000379998847222223,0.000923516791073415,0.00587630405372218,0.0195905306017777,NA,NA,NA,NA,NA,2.40946566706349e-05,2.40946566706349e-05,-7.719687439386e-06,-1.02131926297977e-05,-4.07815576545006e-05,-0.00010941221599747,NA,NA,NA,NA,NA,4.58088346210314e-05,3.49517456458331e-05,-5.61167235958565e-07,-4.87364067478214e-06,-3.64958646379749e-05,-0.000105832955895757,NA,NA,NA,NA,1,"35",0,4.42124115096476e-12,0.00041322710929359,0.00290086797315836,0.0197576000170286,0.156539781113652,0,0.000377389743878774,1,-1,0,-4.42124115096476e-12,-0.00041322710929359,-0.00290086797315836,-0.0197576000170286,-0.156539781113652,0,-0.000377389743878774,3.1,3.1,3.1,656752.4
"697","NX",109355,"179819","74761910","77027","201020","20","20102010","TX","B+",-0.000836007817916664,0.000535031849702378,NA,-0.00442718428943453,-0.00801836076095239,-0.00525798622022918,-0.007141498681375,-0.00975935112311109,-0.0132553299404861,NA,NA,NA,NA,NA,0.000119705882383929,0.000119705882383929,4.85931692561815e-05,5.16843513398225e-05,5.87062059552265e-05,6.82380336404914e-05,NA,NA,NA,NA,NA,0.000165407204637897,0.000142556543510913,6.36595392300172e-05,6.29223814022736e-05,6.77262037685097e-05,7.57712186274092e-05,NA,NA,NA,NA,1,"20",8.94284646335564e-13,1.59212893979799e-07,0.0137118056272313,0.00304813936762927,0.0233665399760771,0.195462231199644,0,0.000691828275410955,0,-1,-8.94284646335564e-13,-1.59212893979799e-07,-0.0137118056272313,-0.00304813936762927,-0.0233665399760771,-0.195462231199644,0,-0.000691828275410955,3.7,3.8,3.9,1925677.5
"698","PWR",109356,"066446","7.48E+14","77008","201030","20","20103010","TX","B+",-0.000240363401607139,0.000943741648571424,NA,-0.000714798231041667,-0.00118923306047619,-0.00203176522177779,-0.00287826161872421,-0.00376643773846824,-0.00445618007466666,-0.00345331235356253,-0.00293622073035712,-0.00341797406584813,-0.00264911131321401,NA,1.58144943144843e-05,1.58144943144843e-05,1.96857342875895e-05,2.16221165337465e-05,2.31978574793493e-05,2.31638278739534e-05,1.17690437800564e-05,7.38591048972599e-06,5.80916026369468e-06,3.29965467343407e-06,NA,5.52846626537697e-05,3.5549578484127e-05,3.26978776961452e-05,3.13278956335708e-05,3.09880222831556e-05,2.96698995782312e-05,1.61064249162416e-05,1.06300339148727e-05,7.97388613239406e-06,4.92171638600745e-06,1,"20",8.94284646335564e-13,1.59212893979799e-07,0.0137118056272313,0.00304813936762927,0.0233665399760771,0.195462231199644,0,0.000691828275410955,0,-1,-8.94284646335564e-13,-1.59212893979799e-07,-0.0137118056272313,-0.00304813936762927,-0.0233665399760771,-0.195462231199644,0,-0.000691828275410955,3.7,3.8,3.9,1925677.5
"699","DGX",109371,"064166","74834L10","07094","351020","35","35102015","NJ","A",0.00111025035976191,0.000643205116190475,NA,0.000399878459880956,-0.000310493440000003,-0.000561577253611106,-0.000284558047089296,0.00117150179507143,0.00160294977790277,0.000888692342416658,-0.00176238077960321,NA,NA,NA,2.36790633293653e-05,2.36790633293653e-05,1.83717320150881e-05,1.14328557938624e-05,-4.02969969141542e-07,-2.70713966011457e-06,8.11567829103501e-07,7.87022229963046e-06,NA,NA,NA,8.11088854365063e-06,1.5894975936508e-05,1.32393667011163e-05,7.60461609245714e-06,-3.47563604526943e-06,-5.2733223171005e-06,-8.99220608887119e-07,6.5906462898457e-06,NA,NA,0,"35",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,3,3.2,3.3,647520.6
"700","QUIK",109377,"065036","74837P40","95131","453010","45","45301020","CA","C",-0.0163955351534524,0.0199522648004167,NA,-0.00833385831979166,-0.000272181486130939,0.015221265241,0.0197935945202361,0.012765650293373,0.0100498551486667,NA,NA,NA,NA,NA,-0.000268722561122024,-0.000268722561122024,-0.000347437366972005,-0.000296632210440069,-0.00019184990425543,-0.000145304342319336,NA,NA,NA,NA,NA,0.000942870770673611,0.000337074104775793,5.19890061474356e-05,1.30057606705416e-06,4.72803585989715e-05,5.44088442403845e-05,NA,NA,NA,NA,1,"45",0,0,0,0,0,0,0,1.94183421835847e-10,0,1,0,0,0,0,0,0,0,1.94183421835847e-10,3.8,4,4.1,3172373.5
"701","QDEL",109381,"007526","21979810","92121","351010","35","35101010","CA","B-",0.000973451997142863,0.000849209813333334,NA,5.98443404464279e-05,-0.000853763316250008,-0.0012766072735,-0.00106791354078572,-0.00193147262539684,-0.00337033601666667,-0.00666733579389584,-0.0104560337653225,NA,NA,NA,3.04535885565478e-05,3.04535885565478e-05,2.47259260510205e-05,1.67325044092506e-05,1.91113462009191e-05,2.38669671088436e-05,2.79882336668084e-05,3.13136596231927e-05,NA,NA,NA,2.63121824295635e-05,2.83828854930557e-05,2.33606273278388e-05,1.57141258534348e-05,1.82939634126985e-05,2.31843177472528e-05,2.75331340924146e-05,3.09732700785091e-05,NA,NA,1,"35",0,0,0,0,0,0,0,1.94183421835847e-10,0,1,0,0,0,0,0,0,0,1.94183421835847e-10,3.8,4,4.1,3172373.5
"702","DORM",109397,"023753","25827810","18915","251010","25","25101010","PA","B+",0.00301255029071428,0.00124031430125,NA,0.00256757279642857,0.00212259530214286,0.000144767481895831,-0.000372339459857122,-0.00177933349714286,-0.00233360391549998,NA,NA,NA,NA,NA,1.4832583142857e-05,1.4832583142857e-05,3.15140968002027e-05,2.77449979555033e-05,3.15255512359022e-05,2.93744736605179e-05,NA,NA,NA,NA,NA,-4.42419498392857e-05,-1.47046833482143e-05,1.2038976036859e-05,1.32184734516977e-05,1.98661039367951e-05,1.9636913278846e-05,NA,NA,NA,NA,1,"25",0,0,1.2276846206305e-11,2.07103179659107e-05,0.000337658148958475,0.00940161800830563,0,8.18999433372763e-06,0,1,0,0,1.2276846206305e-11,2.07103179659107e-05,0.000337658148958475,0.00940161800830563,0,8.18999433372763e-06,4.3,4.3,4.4,774912
"703","RLI",109418,"013342","74960710","61615","403010","40","40301040","IL","B",-0.000144781303333336,-3.59019757142877e-05,NA,-0.000909877134523808,-0.00167497296571428,-5.88909640763757e-05,-0.000104343400404748,-0.000535827137428558,-0.00120308751766666,NA,NA,NA,NA,NA,2.55031943730157e-05,2.55031943730157e-05,-9.43849881944618e-07,-3.31458220726127e-07,2.57266996115278e-06,5.81486930952378e-06,NA,NA,NA,NA,NA,2.91325052936507e-05,2.73178498333332e-05,2.52626245737232e-07,5.60995284348039e-07,3.28898132706757e-06,6.4131073733647e-06,NA,NA,NA,NA,1,"40",0,0,1.22124532708767e-15,3.75148227482747e-07,1.07905848093504e-05,0.000692231242636621,0,7.25232182544762e-07,0,-1,0,0,-1.22124532708767e-15,-3.75148227482747e-07,-1.07905848093504e-05,-0.000692231242636621,0,-7.25232182544762e-07,4.5,4.6,4.6,861607.8
