"","ticker","secid","gvkey","cusip","addzip","gind","gsector","gsubind","state","spcsrc","foreign","no_dur","durables","manuf","energy","chemical","bus_eq","telco","utilities","shops","health","finance","fama","sigma_term_m","sigma_term_bs","sigma_time_10","sigma_time_30","sigma_time_60","sigma_time_91","sigma_time_122","sigma_time_152","sigma_time_182","sigma_time_273","sigma_time_365","sigma_time_547","sigma_time_730","RI10_m","RI30_m","RI60_m","RI91_m","RI122_m","RI152_m","RI182_m","RI273_m","RI365_m","RI547_m","RI730_m","RI10_bs","RI30_bs","RI60_bs","RI91_bs","RI122_bs","RI152_bs","RI182_bs","RI273_bs","RI365_bs","RI547_bs","RI730_bs","AdRI10_m","AdRI30_m","AdRI60_m","AdRI91_m","AdRI122_m","AdRI152_m","AdRI182_m","AdRI273_m","AdRI365_m","AdRI547_m","AdRI730_m","AdRI10_bs","AdRI30_bs","AdRI60_bs","AdRI91_bs","AdRI122_bs","AdRI152_bs","AdRI182_bs","AdRI273_bs","AdRI365_bs","AdRI547_bs","AdRI730_bs"
"1436","SUPN",154122,"186159","86845910","20850","352020","35","35202010","MD","B-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,0.0016221582967857,0.0122689976133928,NA,-0.00784370335473213,-0.01730956500625,0.0181181813772014,0.0248133629934682,0.032203012658508,0.0387790634472223,NA,NA,NA,NA,NA,0.000315528721717261,0.000315528721717261,-0.000181274978905667,-0.000190091841776086,-0.00020118983132712,-0.000204158819507893,NA,NA,NA,NA,NA,0.000670423365604166,0.000492976043660714,-6.42767446572364e-05,-0.000102822667049798,-0.000131144835823126,-0.000145659702383678,NA,NA,NA,NA,NA,0.0003769327082469,0.0003769327082469,0.000137504314130532,0.000153450616537705,0.000168410487985305,0.000175983199404151,NA,NA,NA,NA,NA,0.000551184800016919,0.000464058754131909,8.00585695909656e-05,0.00011060174151229,0.000134018627767538,0.000147260327134368,NA,NA,NA,NA
"1437","CG",154126,"189459","14316J10","20004-2505","402030","40","40203010","DC","B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0.00210517013285715,0.00347823262482142,NA,0.0046119907297619,0.00711881132666666,0.00898328461333333,0.0105309719756806,0.0123865321708333,0.01350538774,0.0155743022066666,-0.0262863416675148,-0.0246479489031548,0.0270317156807936,NA,-8.35606865634918e-05,-8.35606865634918e-05,-7.55836756096284e-05,-6.90639495313394e-05,-6.76405397235275e-05,-6.26385582810048e-05,-4.93374801238442e-05,7.77849638366356e-05,4.89088099378645e-05,-3.41459528053924e-05,NA,-3.77919368313493e-05,-6.06763116974205e-05,-6.04950767968341e-05,-5.78093389414683e-05,-5.86072338553415e-05,-5.50942588746076e-05,-4.43079471862462e-05,8.15467788831131e-05,5.14189790273788e-05,-3.22650452821537e-05,NA,2.21567000338533e-05,2.21567000338534e-05,3.18130108344941e-05,3.24227242929576e-05,3.48611963817124e-05,3.44629381772628e-05,4.91588488296768e-06,0.000108932707672817,6.8575647094588e-05,3.23264441702112e-05,NA,0.000157030502418597,8.9593601226225e-05,7.62769017305633e-05,6.55884134039601e-05,6.14810257997539e-05,5.66948836252974e-05,2.32343187477475e-05,9.45938513085093e-05,5.91362082769305e-05,3.94138695635162e-05
"1438","WMC",154341,"183108","95790D20","91101","402040","40","40204010","CA","B-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0,0,NA,-0.0519317921292857,-0.103863584258571,-0.1575264361255,-0.211189287992429,-0.263127681655429,-0.315364424821333,-0.147742394927021,0.0174222889065128,0.0499500468058,-0.157110439354374,NA,0.00173105973764286,0.00173105973764286,0.00173105973764286,0.00173105973764286,0.00173110316878571,0.00173277156495238,0.000541180933798611,-4.77322983740078e-05,-9.13163561349177e-05,0.000215219779937499,NA,0.00173105973764286,0.00173105973764286,0.00173105973764286,0.00173105973764286,0.00173110316878571,0.00173277156495238,0.000541180933798611,-4.77322983740078e-05,-9.13163561349177e-05,0.000215219779937499,NA,0.0017924637241725,0.0017924637241725,0.00177483040241799,0.00176770096288124,0.00176388251212753,0.00176094718505612,0.000585602529039488,1.65845545378268e-05,7.16495189781943e-05,0.00021703928857268,NA,0.00161182117205561,0.00170214244811405,0.00171527791270913,0.00172328066318037,0.0017282293768413,0.00173117094020169,0.00056225456223711,3.46852259486115e-05,8.35991268853659e-05,0.000208070955656137
"1439","LPCN",154521,"018424","53630X10","84108","352020","35","35202010","UT","C",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,-0.000228361673571507,-0.000228361673571507,NA,-0.0865670856453573,-0.172905809617143,-0.261498587982667,-0.347533233853024,-0.428832538870929,-0.509040759378667,-0.722953477913334,-0.918373659501563,-1.29821019848502,-1.69693697203714,NA,0.00287795746572619,0.00287795746572619,0.00287110138801203,0.00284676124737256,0.00281976432366682,0.00279567251486316,0.002647344748131,0.00251546656939176,0.00237291012214158,0.00232425837036106,NA,0.00287795746572619,0.00287795746572619,0.00287110138801203,0.00284676124737256,0.00281976432366682,0.00279567251486316,0.002647344748131,0.00251546656939176,0.00237291012214158,0.00232425837036106,NA,0.00293936145225583,0.00293936145225583,0.00291487205278717,0.00288340247261094,0.00285254366700864,0.0028238481349669,0.00269176634337188,0.00254661431322794,0.0023925769592983,0.00232607787899624,NA,0.00275871890013894,0.00284904017619739,0.00285531956307831,0.00283898217291007,0.00281689053172241,0.00279407189011247,0.0026684183765695,0.00252851364181715,0.00238062735139113,0.0023171095460797
"1440","HR",154527,"028322","42226K10","37203","601050","60","60105010","TN","B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0.0786041793659524,0.0832377077500446,NA,0.0339639592247619,-0.0106762609164286,-0.0208821111354601,-0.0131096323502356,-0.00659809447644643,0.0162650206203333,NA,NA,NA,NA,NA,0.00148800733803968,0.00148800733803968,0.00109325593957596,0.000751752555050721,0.00056054127527894,0.000342522850250654,NA,NA,NA,NA,NA,0.00164245828417609,0.00156523281110789,0.00114417383390665,0.000789732295903937,0.000591025014647968,0.000367981797415996,NA,NA,NA,NA,NA,0.00154941132456932,0.00154941132456932,0.0011370266043511,0.000788393780289103,0.000593320618620755,0.000370698470354396,NA,NA,NA,NA,NA,0.00152321971858884,0.00153631552157908,0.00112839200897292,0.000781953221441445,0.000588151222703555,0.000366381172665306,NA,NA,NA,NA
"1441","FRG",154581,"188856","35180X10","43015","255040","25","25504040","OH","B-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,-0.000325372657678578,0.000776048852142875,NA,0.00156080889211309,0.00344699044190477,0.0109888232683125,0.015190723337506,0.0171331441225,0.0198048409702361,NA,NA,NA,NA,NA,-6.28727183263891e-05,-6.28727183263891e-05,-0.000124331823362539,-0.000127181114714628,-0.00011485866302749,-0.000110605569384147,NA,NA,NA,NA,NA,-2.61586679990073e-05,-4.45156931626982e-05,-0.000112228290287578,-0.000118153069552157,-0.000107612468883928,-0.000104553802846666,NA,NA,NA,NA,NA,1.46873179675065e-06,1.46873179675065e-06,8.05611585874052e-05,9.05398894762458e-05,8.20793196856754e-05,8.24299492804046e-05,NA,NA,NA,NA,NA,0.000145397233586255,7.34329826915027e-05,0.000128010115221308,0.000125932144014648,0.000110486260828341,0.000106154427597356,NA,NA,NA,NA
"1442","ALEX",154582,"011756","1449110","96813-3924","601010","60","60101010","HI","B-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0.000313143172440461,0.000265281465773794,NA,0.00512137723190475,0.00992961129136904,0.00647803592736806,0.00871042600718449,0.0112088774582857,0.014362095622875,NA,NA,NA,NA,NA,-0.00016027446864881,-0.00016027446864881,-6.77460742299736e-05,-6.8830187170033e-05,-7.16824624068767e-05,-7.7192046430959e-05,NA,NA,NA,NA,NA,-0.000161869858871032,-0.000161072163759921,-6.82720270504865e-05,-6.92224962410713e-05,-7.19973420559995e-05,-7.74550228412154e-05,NA,NA,NA,NA,NA,9.88704821191712e-05,9.88704821191713e-05,2.39754094548394e-05,3.21889619316513e-05,3.89031190650616e-05,4.9016426327217e-05,NA,NA,NA,NA,NA,0.000281108424458279,0.000189989453288725,8.40538519842157e-05,7.70015707035631e-05,7.48711340004118e-05,7.90556475919051e-05,NA,NA,NA,NA
"1443","NOW",154666,"171007","81762P10","95054","451030","45","45103020","CA","B-",0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,0.00213870647440475,0.000863067222916661,0.00171068284673611,0.00425301791574404,0.00636732935708333,0.00784277959860418,0.0100632668941429,0.00973765537521432,0.0103641503772084,0.0134364199189999,0.0131971350247867,0.0185606297864693,0.0217836934046825,4.28023627668642e-05,-7.0477048044643e-05,-7.0477048044643e-05,-6.26821222439498e-05,-6.49554132765419e-05,-4.99930848737471e-05,-4.51947467187012e-05,-4.13835657311179e-05,-3.02970645215944e-05,-3.00217976454562e-05,-2.69109410003805e-05,-8.4761562381945e-05,-0.000112998356427579,-9.17377022361112e-05,-7.67001359965661e-05,-7.54114727149689e-05,-5.83854483703793e-05,-5.22037535950094e-05,-4.605623698199e-05,-3.37919665804659e-05,-3.23538620905898e-05,-2.86583920298162e-05,0.000225244025463748,9.07306151500458e-06,9.07306151500456e-06,1.89114574688155e-05,2.83141880381602e-05,1.7213741531932e-05,1.70191266149592e-05,3.03802950975867e-06,8.50679314586581e-07,1.03549604887327e-05,2.50914323651992e-05,0.000832840152911332,0.000232236922014827,0.000120654991764916,9.24819609302953e-05,8.31905471774607e-05,6.12592403147917e-05,5.38043783456992e-05,2.49826085434914e-05,2.07448941550696e-05,2.4636632841038e-05,3.58072163111787e-05
"1444","HTBI",154835,"170419","43787210","28801","401010","40","40101015","NC","B+",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0.00130874703809531,0.00173902005142861,NA,-0.00611548229166664,-0.0135397116214286,-0.0112188333595,-0.0159510877155238,-0.0161713857811429,-0.0122808618441528,NA,NA,NA,NA,NA,0.000247474310992065,0.000247474310992065,0.000137665718654894,0.000141474055357534,0.000115000873810778,7.46681806716928e-05,NA,NA,NA,NA,NA,0.000261816744769842,0.000254645527880953,0.000142393993526688,0.000145000883335675,0.000117831617319549,7.70323181075901e-05,NA,NA,NA,NA,NA,0.000308878297521704,0.000308878297521704,0.000181436383430028,0.000178115280595915,0.000147780217152593,0.000102843800775435,NA,NA,NA,NA,NA,0.000142578179182594,0.000225728238352149,0.000126612168592959,0.000137221808873184,0.000114957825375137,7.54316933569003e-05,NA,NA,NA,NA
"1445","FIVE",154884,"171141","33829M10","19106","255040","25","25504040","PA","B+",0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,9,-0.000461179109464299,0.00243053549886903,0.00178548940582341,0.00319505757669643,0.00685129426285716,0.00871654876625,0.0106593743589742,0.00950121239060319,0.0101159199091528,0.0139078505247499,0.0112385191735169,0.0159085312950744,0.0238152287452083,-0.000224666851528771,-0.000121874556205358,-0.000121874556205358,-0.000100854152480377,-9.11520776101516e-05,-6.55420493425493e-05,-5.81159286737203e-05,-5.26338081839349e-05,-3.20539678985786e-05,-2.99263444324291e-05,-3.32553532255789e-05,6.45046093045623e-05,-2.54840692609133e-05,-7.36793127331355e-05,-6.90770688723183e-05,-6.7449498853321e-05,-4.651761112983e-05,-4.2227386869691e-05,-4.20414469812487e-05,-2.41314621223229e-05,-2.46398460625327e-05,-2.92941003374511e-05,4.2225188831887e-05,6.04705696757193e-05,6.04705696757193e-05,5.70834877052426e-05,5.45108523717699e-05,3.27627060007342e-05,2.99403085699783e-05,8.21221294305838e-06,9.06224062397591e-07,1.02595072757057e-05,3.14358445903977e-05,0.000683573981224825,0.000144722634848161,0.00010259660226194,8.48588938060475e-05,7.52285733158128e-05,4.93914030742423e-05,4.38280116203807e-05,2.09678185427501e-05,1.10843896969266e-05,1.69226168129809e-05,3.64429246188135e-05
"1446","PANW",154891,"171067","69743510","95054","451030","45","45103020","CA","C",0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,-0.0018565260292262,0.00917132160500002,0.00116711186920635,0.00259294171297619,0.00704240945517857,0.00844639540649306,0.00845175780388295,0.00927973497976986,0.00888397753876388,0.0103385696870625,0.00868958931977676,0.0134202063868562,0.0182973261085713,-0.000302363789843254,-0.000148315591406746,-0.000148315591406746,-0.000113218916876036,-8.44941297795832e-05,-7.32648750591846e-05,-5.90137558680774e-05,-4.46706802794459e-05,-2.88934667095971e-05,-2.79282128264761e-05,-2.76080166271198e-05,0.000800420973579367,0.000219279329734128,3.54818691636907e-05,7.96622196161494e-06,5.8980639435825e-06,-7.13245886643685e-07,1.57881355074798e-06,-4.27563400022905e-06,1.31981448006373e-06,-7.76761386079745e-06,-1.25013760322894e-05,0.00011992212714637,8.69116048771077e-05,8.69116048771077e-05,6.94482521009015e-05,4.78529045412014e-05,4.04855317173695e-05,3.08381357643354e-05,2.49085038569391e-07,2.25427712658384e-06,8.26137566975265e-06,2.57885079919386e-05,5.23423830499799e-05,0.00010004076414688,6.56457963488626e-06,7.81560297211427e-06,1.8810105189093e-06,3.58703783105605e-06,2.18111999417774e-08,1.67979944382696e-05,1.436688690546e-05,5.03846112456783e-08,1.96502003136519e-05
"1447","CHUY",154894,"187775","17160410","78704","253010","25","25301040","TX","C",0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,9,-0.00197638771279756,0.00998870364434527,NA,0.00187916511214286,0.00573471793708328,0.00990135006430559,0.00989004543620633,0.0118336829932698,0.0131873636163749,-0.0187620914216668,NA,NA,NA,NA,-0.000128518427498014,-0.000128518427498014,-0.000130524590957177,-9.72658454836384e-05,-9.08557283293905e-05,-8.33173149954529e-05,6.14860941716823e-05,NA,NA,NA,NA,0.000270317951073414,7.08997617876999e-05,9.59929450985528e-07,8.08673837204453e-07,-1.21380220323982e-05,-1.75750547913714e-05,0.00010531426764107,NA,NA,NA,NA,6.71144409683755e-05,6.71144409683755e-05,8.67539261820432e-05,6.06246202452567e-05,5.80763849875754e-05,5.51416948917109e-05,0.000105907689412559,NA,NA,NA,NA,0.000151079385486166,4.19824722588954e-05,1.48218954827437e-05,6.97040062528734e-06,1.50118139768106e-05,1.91756795420611e-05,0.000126387896079569,NA,NA,NA
"1448","NGVC",154899,"011922","63888U10","80228","301010","30","30101030","CO","B",0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,9,-0.00220267729446435,-0.000415142482797625,NA,-0.00583986663723217,-0.00947705597999999,-0.0293285200909097,-0.0477031600921905,-0.0489917633309524,-0.0324359145073889,NA,NA,NA,NA,NA,0.000121239644758927,0.000121239644758927,0.000298086184576322,0.000372954777030542,0.000307822934450579,0.000166116687983102,NA,NA,NA,NA,NA,0.000180824138481151,0.000151031891620039,0.000317729424264968,0.000387606701716335,0.000319583031895755,0.000175938307827425,NA,NA,NA,NA,NA,0.000182643631288566,0.000182643631288566,0.000341856849351457,0.000409596002268924,0.000340602277792394,0.000194292308086844,NA,NA,NA,NA,NA,6.15855728939041e-05,0.000122114602091235,0.000301947599331239,0.000379827627253843,0.000316709239951343,0.000174337683076735,NA,NA,NA,NA
"1449","GMED",154932,"171002","37957720","19403","351010","35","35101010","PA","B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,0.000635083153392858,0.000508969890000001,NA,0.00437571090883929,0.00811633866428572,0.00775277825697917,0.0100934098271329,0.00916246179307142,0.00345294322406943,NA,NA,NA,NA,NA,-0.000124687591848214,-0.000124687591848214,-7.82164297097397e-05,-7.75272678175416e-05,-5.61011752610432e-05,-1.54827476410801e-05,NA,NA,NA,NA,NA,-0.000128891367294643,-0.000126789479571429,-7.96022897470239e-05,-7.85609830912536e-05,-5.69308677833646e-05,-1.61756776597221e-05,NA,NA,NA,NA,NA,6.3283605318576e-05,6.32836053185759e-05,3.44457649346055e-05,4.08860425791598e-05,2.33218319192281e-05,1.26928724626619e-05,NA,NA,NA,NA,NA,0.00024812993288189,0.000155706769100233,9.53841146807531e-05,8.63400575537453e-05,5.9804659727777e-05,1.77763024104119e-05,NA,NA,NA,NA
"1450","BLMN",154945,"171049","9423510","33607","253010","25","25301040","FL","B-",0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,9,-0.00280753962190476,0.00347935519309524,NA,0.00848066234904762,0.01976886432,0.0292133567772223,0.0154842948176985,0.0171514926260715,0.0206920124592639,0.0562532267664793,0.0781796550588889,0.0761177000196427,0.0434856375616561,NA,-0.000376273399031746,-0.000376273399031746,-0.000351877982407989,-0.000149933069177076,-0.000131309422684054,-0.000129118418028399,-0.000216339803620454,-0.000221882725152859,-0.000144287458211238,-6.34153112103574e-05,NA,-0.000166710238531746,-0.000271491818781746,-0.000282791226199198,-9.8401144463961e-05,-8.994827258537e-05,-9.45750399240035e-05,-0.000193310884884191,-0.000204658355796695,-0.000132794049043048,-5.48031265322752e-05,NA,0.000314869412502108,0.000314869412502108,0.000308107317632855,0.000113291843938694,9.85300793422391e-05,0.000100942797924657,0.000171918208379578,0.000190734981316678,0.000124620621054515,6.15958025751762e-05,NA,0.000285948804118994,0.000300409108310551,0.000298573051132927,0.000106180218926453,9.28220645297824e-05,9.61756646746933e-05,0.000172237256445692,0.000191611283371299,0.000125076819793497,6.19519508136377e-05
"1451","SRC",155159,"157679","84860W30","75201-2407","601070","60","60107010","TX","B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0.00824629208869047,0.00244798461160713,NA,0.00670157909866072,0.00515686610863096,0.00385202646553474,0.00296038774666665,0.00188535589611903,0.00362474440900001,0.0414287983332708,NA,NA,NA,NA,5.14904330009919e-05,5.14904330009919e-05,4.82886332214916e-05,4.3327084770687e-05,4.18482644248122e-05,2.53931191191784e-05,-0.00012154764192154,NA,NA,NA,NA,-0.000141786482901786,-4.51480249503972e-05,-1.54290313618418e-05,-4.20002569720922e-06,3.70150470715858e-06,-6.46571317248834e-06,-0.000142786863449317,NA,NA,NA,NA,0.00011289441953063,0.00011289441953063,9.20592979966259e-05,7.99683100090688e-05,7.46276077666273e-05,5.35687392229204e-05,7.7126046680663e-05,NA,NA,NA,NA,0.000261025048489034,7.40653144792016e-05,3.1210856295571e-05,1.1979100159701e-05,8.27712762746216e-07,8.0663379231781e-06,0.000121713235010819,NA,NA,NA
"1452","HY",155212,"160681","44917210","44124-4069","201060","20","20106020","OH","B-",0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,-1.39896447023859e-05,0.000639699710952393,NA,0.00457347395145833,0.00916093754761906,0.00691627524006249,0.0108350268074286,0.0174512083929762,0.0270260016287083,NA,NA,NA,NA,NA,-0.000152915453205357,-0.000152915453205357,-7.61567569754381e-05,-8.89263643617291e-05,-0.000114902618668938,-0.000148571380623136,NA,NA,NA,NA,NA,-0.000131125808016865,-0.000142020630611111,-6.89733574627483e-05,-8.35682548891489e-05,-0.000110602030802788,-0.000144979680866791,NA,NA,NA,NA,NA,9.15114666757189e-05,9.15114666757189e-05,3.23860922003039e-05,5.22851391233473e-05,8.21232753271229e-05,0.000120395760519394,NA,NA,NA,NA,NA,0.000250364373604112,0.000170937920139916,8.47551823964775e-05,9.13473293516407e-05,0.000113475822747201,0.000146580305617481,NA,NA,NA,NA
"1453","QLYS",155214,"011745","74758T30","94404","451030","45","45103020","CA","B+",0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,0.000983508174404741,0.00188904741339288,NA,0.00438782627812499,0.00779214438184524,0.0086386654448611,0.0115132310065536,0.0134864590048333,0.014071806786375,NA,NA,NA,NA,NA,-0.000113477270124008,-0.000113477270124008,-8.41226073676523e-05,-8.63092035422035e-05,-8.2256255463346e-05,-7.19137286371991e-05,NA,NA,NA,NA,NA,-8.32926288244036e-05,-9.83849494742059e-05,-7.4171626719431e-05,-7.88867507636122e-05,-7.62987604700029e-05,-6.69382383130885e-05,NA,NA,NA,NA,NA,5.20732835943698e-05,5.20732835943698e-05,4.03519425925181e-05,4.96679783038217e-05,4.94769121215309e-05,4.37381085334572e-05,NA,NA,NA,NA,NA,0.000202531194411651,0.00012730223900301,8.99534516531602e-05,8.6665825226104e-05,7.91725524144153e-05,6.85388630637782e-05,NA,NA,NA,NA
"1454","BERY",155242,"180483","08579W10","47710","151030","15","15103010","IN","B+",0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0.00123616245077381,0.00661992359809525,NA,0.0027142599,0.0041923573492262,0.00465441944635415,0.00424130102221628,0.00538214988500792,0.00679588163222224,0.00953673596416667,0.00973719903964282,NA,NA,NA,-4.92699149742065e-05,-4.92699149742065e-05,-3.75632636876961e-05,-2.46322833724792e-05,-2.72762331199613e-05,-3.0547907590376e-05,-3.04050311845892e-05,-2.32905112023809e-05,NA,NA,NA,0.000130188789936508,4.04594374811508e-05,2.15989467224296e-05,1.94969063596637e-05,8.1432481124166e-06,-9.66802385313145e-07,-1.0684294381214e-05,-8.54048066177418e-06,NA,NA,NA,1.21340715554319e-05,1.21340715554319e-05,6.20740108743819e-06,1.20089418659025e-05,5.50311022185382e-06,2.37228748663402e-06,1.40165640562873e-05,7.85723263380011e-06,NA,NA,NA,1.09502243492607e-05,1.15421479523463e-05,5.81712178870042e-06,1.17178318971719e-05,5.26945616800423e-06,2.56742713600291e-06,1.03893340572846e-05,4.50659176362209e-06,NA,NA
"1455","PLAY",155250,"060923","23833710","75019","253010","25","25301040","TX","B",0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,9,-0.000731022938869038,0.0041755293735119,0.00509613563338294,0.00730021512380952,0.0153314531864881,0.0153717925746666,0.00848815044588085,0.00912608206783335,0.0111295162212362,0.0141952386875003,0.0146613626224405,0.0459481503034444,0.109581965660844,-0.000582715857225198,-0.000267707935422619,-0.000267707935422619,-0.00017695401663226,-7.55669949569663e-05,-6.48493750440946e-05,-6.51677975829957e-05,-5.46749510123418e-05,-4.21709193460535e-05,-8.53366969694944e-05,-0.000151113683013305,-9.20606259871034e-05,-0.000104156191676587,-0.000185932063549603,-0.000123035859353349,-3.53493530522045e-05,-3.25694256205358e-05,-3.820871894354e-05,-3.67022319193713e-05,-2.87283102710372e-05,-7.63667658682495e-05,-0.000144392378475797,0.000400274194528314,0.00020630394889298,0.00020630394889298,0.000133183351857126,3.89257697185845e-05,3.20700317022795e-05,3.69921774792537e-05,1.02533557714652e-05,1.10231755098725e-05,6.56698598127709e-05,0.000149294174378124,0.000840139216516491,0.000223394757263835,0.000214849353078407,0.000138817684287078,4.31284275146963e-05,3.54432175649482e-05,3.98093436942298e-05,1.56286034808727e-05,1.56812378456409e-05,6.86495366186977e-05,0.00015154120275716
"1456","ICPT",155269,"014320","45845P10","07960","352010","35","35201010","NJ","C",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,0.0227145373817857,0.02097118135625,NA,-0.0190875081496131,-0.0608895536810119,-0.0732278765844168,-0.0446077595322638,-0.0364389995779048,-0.00941898694479181,0.00655775355083336,0.00919891593092775,0.0330773909672147,-0.0344609167563985,NA,0.00139340151771329,0.00139340151771329,0.00105431224138684,0.000551822105852865,0.000389168006313753,0.000176557825970206,5.91823583551367e-05,3.70290998653642e-05,-1.89448877247331e-05,7.83225399153208e-05,NA,0.00133528965019544,0.00136434558395437,0.00103515448286447,0.000537532302364867,0.000377698558777335,0.000166978946709021,5.279643884768e-05,3.22527819871843e-05,-2.21320102577051e-05,7.59343809762308e-05,NA,0.00145480550424293,0.00145480550424293,0.00109808290616197,0.000588463331091246,0.000421947349655569,0.000204733446073948,0.000103603953596013,6.81768437015452e-05,7.21949431990359e-07,8.0142048550502e-05,NA,0.00121605108460819,0.00133542829442556,0.00101937265793074,0.000529753227902376,0.000374824766832922,0.000165378321958331,7.38700672861787e-05,4.52998544125805e-05,1.44147810081533e-05,6.87855566948683e-05
"1457","SSTK",155272,"003382","82569010","10118","502030","50","50203010","NY","B",0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,0.00229703190636904,0.00103793024119047,NA,0.00605398778604166,0.00981094366571429,0.00380955893355557,0.00526310234730162,0.00791071375992856,0.0107032147928334,0.0213771007723541,NA,NA,NA,NA,-0.000125231862655754,-0.000125231862655754,-1.6621176122929e-05,-2.43120527945293e-05,-3.69321174576284e-05,-4.61878180574963e-05,-6.98903621464655e-05,NA,NA,NA,NA,-0.000167201918161706,-0.00014621689040873,-3.04574581578582e-05,-3.46325582468127e-05,-4.52156810443295e-05,-5.31059590749609e-05,-7.45024561581086e-05,NA,NA,NA,NA,6.38278761261157e-05,6.38278761261157e-05,2.71494886522053e-05,1.23291724438524e-05,4.15277411581333e-06,1.80121979537543e-05,2.54687669055889e-05,NA,NA,NA,NA,0.000286440483748954,0.000175134179937535,4.62392830915875e-05,4.24116327093044e-05,4.80894729887419e-05,5.47065838256507e-05,5.34288277196099e-05,NA,NA,NA
"1458","FANG",155274,"170750","25278X10","79701","101020","10","10102020","TX","B-",0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,0.00198919188553569,0.0105612746355357,NA,0.00814307291285713,0.0142969539401786,0.0201731957578125,0.0247763792314544,0.0271650419154682,0.024641788071875,0.0272608289711875,0.0186661980970089,0.0290404814946461,0.0458941697721526,NA,-0.000205129367577381,-0.000205129367577381,-0.000199824218376668,-0.000186780224146874,-0.000165630592302188,-0.000124464814210656,-9.25700992148417e-05,-4.56904279766388e-05,-4.94539115340227e-05,-6.01438053241328e-05,NA,8.06067240892868e-05,-6.22613217440473e-05,-0.000105625506838206,-0.000116517250786218,-0.000109235311052187,-7.73654584414247e-05,-6.11705287020211e-05,-2.22052697574606e-05,-3.3782827895997e-05,-4.84012262145437e-05,NA,0.000143725381047743,0.000143725381047743,0.000156053553601534,0.000150138998908493,0.000132851248960373,9.62891941069138e-05,4.81485039739652e-05,1.45426841404579e-05,2.97870743772992e-05,5.83242966889516e-05,NA,3.86318414979606e-05,9.11786112728518e-05,0.000121407331771935,0.00012429632524871,0.0001121091029966,7.89660831921145e-05,4.00969002635224e-05,9.15819733206435e-06,2.60655986464452e-05,5.55500504959062e-05
"1459","WDAY",155279,"015044","98138H10","94588","451030","45","45103010","CA","C",0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,0.00169177386232143,0.00542168058285715,0.000667238489533732,0.00342664248116071,0.0051615111,0.00654638930472222,0.00989269144773021,0.0114825416113333,0.0113003975081111,0.0131431006395,0.0131045971364087,0.0164818792990635,0.0175662811657142,0.000102453537278769,-5.78289539613096e-05,-5.78289539613096e-05,-5.33474224439648e-05,-6.72206359459736e-05,-6.44129457171837e-05,-5.27946354164268e-05,-4.19462519310571e-05,-3.12680089701022e-05,-2.70385839794188e-05,-2.17459004156065e-05,0.000475444209332342,6.65012700565478e-05,4.33615804761913e-06,-1.23594365040118e-05,-3.66476300399431e-05,-3.98740857136592e-05,-3.23006424464503e-05,-2.82835899510727e-05,-2.10490864480865e-05,-2.0219741711529e-05,-1.66364391545986e-05,0.000284895199975653,3.57503256832888e-06,3.57503256832889e-06,9.57675766883053e-06,3.05794107075919e-05,3.16336023753686e-05,2.46190153126848e-05,2.4753433098195e-06,1.20265133921232e-07,7.37174682269539e-06,1.99263917804252e-05,0.000272634381197046,5.27372955306996e-05,2.45811314811854e-05,2.8141261437741e-05,4.44267045024349e-05,4.27478776580715e-05,3.390126719714e-05,7.20996151257407e-06,8.00201402269026e-06,1.25025124619772e-05,2.37852634359611e-05
