"","ticker","secid","gvkey","cusip","addzip","gind","gsector","gsubind","state","spcsrc","vol_30_0","vol_30_1","vol_60_0","vol_60_1","sigma_term_m","sigma_term_bs","sigma_term_bs1","baseline0","baseline1","s_sigma_term_bs0","s_sigma_term_bs1","sigma_time_10","sigma_time_30","sigma_time_60","sigma_time_91","sigma_time_122","sigma_time_152","sigma_time_182","sigma_time_273","sigma_time_365","sigma_time_547","sigma_time_730","RI10_m","RI30_m","RI60_m","RI91_m","RI122_m","RI152_m","RI182_m","RI273_m","RI365_m","RI547_m","RI730_m","RI10_bs","RI30_bs","RI60_bs","RI91_bs","RI122_bs","RI152_bs","RI182_bs","RI273_bs","RI365_bs","RI547_bs","RI730_bs","gelection","sector","dem_mean","rep_mean","first_dem","first_rep","std","std_c","uncertain","dem_win","inc_win","incparty_win","surprise","min_mean","min_first","tight","margin1","margin2","tight_c","margin1_c","margin2_c","margin2_p","closeness","margin","dem","inc","incparty","emovet_party","emove1_party","emove2_party","emovet_c_party","emove1_c_party","emove2_c_party","emove2_p_party","emoveclose_party","emoveuncertain_party","emovet_inc","emove1_inc","emove2_inc","emovet_c_inc","emove1_c_inc","emove2_c_inc","emove2_p_inc","emoveclose_inc","emoveuncertain_inc","emovet_incparty","emove1_incparty","emove2_incparty","emovet_c_incparty","emove1_c_incparty","emove2_c_incparty","emove2_p_incparty","emoveclose_incparty","emoveuncertain_incparty","unemploy_aug","unemploy_sep","unemploy_oct","gdp"
"1826","BURL",189248,"018675","12201710","08016","255040","25","25504010","NJ","",0.5153265,0.475233,0.482632,0.4411175,0.00032523778464285,0.00776851289958333,0.00744327511494047,0.000794864655737103,0.000648106719537699,9.77337820157489,11.4846442577387,0.00295577100892857,0.004727975870625,0.00913071395660715,0.00999449913393752,0.00971406569297819,0.0122207954472381,0.0150547955727361,0.0211699307795625,0.0173452093109275,0.0221138742753819,0.0224432831144443,-0.000263053322428572,-0.000146757936199405,-0.000146757936199405,-0.000106255619223018,-7.69576058060273e-05,-7.82602477802319e-05,-8.09316361983146e-05,-7.63541867945775e-05,-4.66300589761223e-05,-3.98329734748428e-05,-3.02986922326047e-05,0.000481274189065476,0.000101351234298611,-2.27033509503969e-05,-2.44613871907053e-05,-1.59471540442201e-05,-2.92913325503603e-05,-4.00345201821581e-05,-4.90894427838065e-05,-2.62375244146415e-05,-2.6225523538937e-05,-2.01024249518643e-05,0,"25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,7.4,7.1,538512.1
"1827","ESRT",189252,"170714","29210410","10120-1220","601010","60","60101010","NY","B-",0.5496145,0.4843875,0.575035,0.494868,-0.00436334889214286,-0.00680694109874999,-0.00244359220660712,0.0014256127136498,0.0010125294630625,-4.77474775131817,-2.4133541746195,NA,0.00802914862547619,0.0204216461430952,0.035567270531,0.0452382225230337,0.0380496390675,0.00567746905700007,NA,NA,NA,NA,NA,-0.000413083250587302,-0.000413083250587302,-0.000438798015638932,-0.000406570257501447,-0.000279032815523966,-5.51693293908952e-05,NA,NA,NA,NA,NA,-0.000494536324140873,-0.000453809787364087,-0.00046565067725,-0.000426599701817899,-0.000295109080041118,-6.85956601964289e-05,NA,NA,NA,NA,0,"60",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,10.1,9.2,1404848.2
"1828","RMAX",189258,"018578","75524W10","80237","602010","60","60201040","CO","B-",0.5858525,0.508388,0.584223,0.5087495,0.00054150791273808,0.000453961435059537,-8.75464776785295e-05,0.00134686458611806,0.00102854662284325,0.337050539258701,-0.0851166838081888,NA,0.0100910468109821,0.0196405857092262,0.0104689427526667,0.0140816892280853,0.0156501887093095,0.0147873876453332,0.00743332469939588,NA,NA,NA,NA,-0.000318317963274802,-0.000318317963274802,-0.000109092690548666,-0.000110985092748748,-9.93992157669171e-05,-7.82740644648086e-05,-2.52447501342777e-05,NA,NA,NA,NA,-0.00032123617919742,-0.000319777071236111,-0.000110054739753925,-0.00011170268682808,-9.99751794358549e-05,-7.8755089067438e-05,-2.55654332026972e-05,NA,NA,NA,0,"60",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6.3,6.2,354244.5
"1829","PBPB",189279,"018839","73754Y10","60606","253010","25","25301040","IL","C",0.9868705,0.9353515,0.989758,0.9587255,0.00918205738196427,-0.00135893209374997,-0.0105409894757143,0.00391003338634028,0.00382312198471528,-0.347549997526213,-2.75716796844486,NA,0.0117893994307143,0.0143967414794643,0.00934643624497919,0.00654761192953176,0.0101951947746667,NA,NA,NA,NA,NA,NA,-8.69114016250005e-05,-8.69114016250005e-05,-1.80636113203212e-06,2.1593815183873e-05,-6.66537758356845e-06,NA,NA,NA,NA,NA,NA,-0.000438277717482142,-0.000262594559553571,-0.000117641410315705,-6.48077378957519e-05,-7.60139925553727e-05,NA,NA,NA,NA,NA,0,"25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,9.1,8.2,751378.3
"1830","QTS",189344,"018573","74736A10","66213","601010","60","60101080","KS","",0.3158265,0.295557,0.332221,0.2960815,-0.00245573817749999,-0.00252962255684523,-7.38843793452436e-05,0.000480139712618055,0.000349105432680556,-5.2685134979816,-0.211639156623639,NA,0.001475290220625,0.00540631861875,0.0130210125304097,0.0184816333153333,0.021368112809881,0.0187200517053333,NA,NA,NA,NA,NA,-0.0001310342799375,-0.0001310342799375,-0.000170074183603403,-0.000171617799121585,-0.000156735861759085,-0.000116350493861722,NA,NA,NA,NA,NA,-0.000133497092582341,-0.00013226568625992,-0.000170886099859945,-0.000172223408788349,-0.000157221943202146,-0.000116756451989992,NA,NA,NA,NA,0,"60",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,5.3,4.8,157061.2
"1831","AR",189349,"018465","03674X10","80202","101020","10","10102020","CO","C",0.95864,0.9109505,0.9626095,0.920713,0.00244171786392858,-0.00181580949767857,-0.00425752736160713,0.00370731527531944,0.00343489699717361,-0.489790957291084,-1.2394920037225,NA,0.0106142662083036,0.0187868145526786,0.00741875886600692,-0.00127761719598214,0.0109622703662224,0.0176385141862224,-0.00469122255333347,-0.0719041078078325,-0.178943652076794,-1.12949535301598,NA,-0.000272418278145833,-0.000272418278145833,-5.46927582645971e-05,3.04863529500879e-05,-5.60562664624591e-05,-8.34988808917241e-05,2.61279868764178e-05,0.000203687193621263,0.000331600310677737,0.00155059872723276,NA,-0.000414335856866072,-0.000343377067505952,-0.000101478773227313,-4.41141230898712e-06,-8.40663148940851e-05,-0.000106891888373082,1.05326485555124e-05,0.000192022735096312,0.000323816896853958,0.00154476649797028,0,"10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6.3,6.2,354244.5
"1832","CXP",189351,"163963","19828720","10010-3607","601010","60","60101040","NY","B",0.5133955,0.5125395,0.4860435,0.4789965,-0.00141010393333332,0.00650872750666666,0.00791883144,0.000828974715731151,0.000778486329223215,7.85153923654474,10.1720879901662,NA,0.000104547661904759,0.00161919925714284,0.00495521080455557,-0.0292283428065972,-0.0400582004878968,NA,NA,NA,NA,NA,NA,-5.04883865079359e-05,-5.04883865079359e-05,-6.99485136031746e-05,0.000228018351420196,0.000254263793122128,NA,NA,NA,NA,NA,NA,0.000213472661492063,8.14921374920637e-05,1.70716121111108e-05,0.000292926805846425,0.000306361368385286,NA,NA,NA,NA,NA,0,"60",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,10.1,9.2,1404848.2
"1833","MGNX",189359,"018658","55609910","20850","352010","35","35201010","MD","C",1.2015975,1.1039015,1.139907,1.0601165,0.0118326321969642,0.0343925198469643,0.0225598876500001,0.00458309279877678,0.00408371216445337,7.50421633534098,5.52435792276753,NA,0.0268140512266667,0.0417954702563691,0.0315106703700208,-0.0262813482956964,-0.0367026587212063,NA,NA,NA,NA,NA,NA,-0.000499380634323415,-0.000499380634323415,-0.000216242177725896,0.00031240967616935,0.000319311124461648,NA,NA,NA,NA,NA,NA,0.000252615620676589,-0.000123382506823413,3.16686755708087e-05,0.000497326788054596,0.000467731437948491,NA,NA,NA,NA,NA,0,"35",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,7,6.7,367486.6
"1834","GLPI",189470,"018792","36467J10","19610-1247","601080","60","60108010","PA","A-",0.4242835,0.387076,0.3922265,0.361324,0.00164334863571428,0.00623210977857143,0.00458876114285714,0.000506614151715278,0.000441596175301587,12.3014916923875,10.3913063552311,NA,0.003593887928125,0.00554442722053572,0.0080644348923125,0.0125010944874663,0.0157597191559445,0.0189875461453889,0.0297432554263542,NA,NA,NA,NA,-6.50179764136906e-05,-6.50179764136906e-05,-7.05613874351452e-05,-8.89979168176392e-05,-9.28708586857248e-05,-9.52977885146955e-05,-0.000102930061504175,NA,NA,NA,NA,8.79407283482142e-05,1.14613759672618e-05,-2.01354408103414e-05,-5.13851205647118e-05,-6.2681640640612e-05,-7.00848152022936e-05,-8.61214126292408e-05,NA,NA,NA,0,"60",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,8.8,8.2,700449.9
"1835","PAGP",189476,"018468","72651A20","77002","101020","10","10102040","TX","",0.65849,0.600145,0.6375845,0.593158,0.00446606604732146,0.00645121082375,0.00198514477642854,0.00150563059198611,0.00136309049564683,4.28472352918923,1.45635581993148,NA,0.00874226893750002,0.0130184718276786,0.0178994019963056,0.0223034805265179,0.016314140880119,0.0116035953958889,0.00879002577049992,-0.014657865952857,NA,NA,NA,-0.000142540096339285,-0.000142540096339285,-0.000147619076362463,-0.000146208315403249,-7.79478607420893e-05,-3.92171942228983e-05,-1.5838680304683e-05,5.23943342470643e-05,NA,NA,NA,-7.63686037916673e-05,-0.000109454350065476,-0.000125804298599512,-0.000129936636907934,-6.488769773927e-05,-2.83098053414228e-05,-8.56708771703269e-06,5.78330870591973e-05,NA,NA,0,"10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,7.7,7.1,1713361.5
"1836","OMF",189478,"003592","68268W10","47708-1013","402020","40","40202010","IN","B",0.508605,0.451026,0.507213,0.4569145,0.00160962530720236,0.000336671108571432,-0.00127295419863095,0.00101528178060714,0.00084967169819246,0.331603614880295,-1.49817182488126,NA,0.00657792777964285,0.0115462302520833,0.0106129177591667,0.0138067363454464,0.0139427702531825,0.0154249519161111,0.0211415694869166,NA,NA,NA,NA,-0.000165610082414683,-0.000165610082414683,-9.89372796919157e-05,-9.99763199856067e-05,-8.11391114867113e-05,-7.59083879610373e-05,-7.15455830758762e-05,NA,NA,NA,NA,-0.000208041889035714,-0.000186825985725199,-0.000112925787369179,-0.000110410370794057,-8.95138101619147e-05,-8.29026417996687e-05,-7.62084189682971e-05,NA,NA,NA,1,"40",32.1595094631746,67.8404905368254,38.1578947,61.8421053,1.05323511330454,2.04234693877551,0.166666666666667,-1,0,0,0,32.1595094631746,38.1578947,0,0,0,3.34986849370722e-09,1.40029681183762e-08,5.52200546399817e-08,0,3.19114700304825e-16,0.0280261352101236,0,0,0,0,0,0,-3.34986849370722e-09,-1.40029681183762e-08,-5.52200546399817e-08,0,-3.19114700304825e-16,-0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,6.5,5.6,332611.9
"1837","VEEV",189479,"018689","92247510","94588","351030","35","35103010","CA","",0.474568,0.444204,0.4577555,0.4299935,0.000774263159523804,0.00373206877232144,0.00295780561279763,0.000769307178319444,0.000684411216144841,4.85120752476815,4.32167904766141,NA,0.0033211420247619,0.00586802089,0.00743317757433335,0.00914007092312897,0.0107824756095794,0.011359720831875,0.014557402951,0.0154987120840824,0.0211465654066419,0.0247657247549206,NA,-8.48959621746033e-05,-8.48959621746033e-05,-7.31748836792257e-05,-6.85721947836489e-05,-6.58435029608919e-05,-5.81618553425889e-05,-5.04876915438689e-05,-4.03409559576947e-05,-3.7243696978278e-05,-3.28650158841052e-05,NA,1.36975582519845e-05,-3.55992019613094e-05,-4.06715252968342e-05,-4.43278864820289e-05,-4.63842555082759e-05,-4.19101761513931e-05,-3.96532387497384e-05,-3.22373789363313e-05,-3.18363741029624e-05,-2.88132273734235e-05,0,"35",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,10,9.3,2742917.6
"1838","ADMA",189480,"017653","89910","07446","352010","35","35201010","NJ","C",1.2835725,1.2220575,1.2564855,1.216987,0.0134369942639881,0.0163815597728572,0.00294456550886906,0.00599187801850893,0.00582813564695139,2.73396082534633,0.50523283726406,NA,0.0183492654107143,0.0232615365574404,0.0209222580233334,0.012858578787857,0.00169999111983351,-0.012627795616944,-0.171018790508313,-0.51872658556683,-0.326784146893094,0.513142592200952,NA,-0.000163742371557539,-0.000163742371557539,-8.22556457070917e-05,4.74111046009092e-06,7.72171259483855e-05,0.000143213131213913,0.000675662215283154,0.00145798241049539,0.000621976492060479,-0.000684528216352005,NA,-6.55901879285685e-05,-0.000114666279743054,-4.98977829722663e-05,2.88768933196738e-05,9.65892674541033e-05,0.000159392062581325,0.000686448169528096,0.00146604971325942,0.000627359609992598,-0.000680494564969992,0,"35",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,7.4,7.1,538512.1
"1839","AERI",189573,"018749","00771V10","27703","352020","35","35202010","NC","",0.936012,0.8479845,0.86635,0.793902,0.0087520988113691,0.0298943194390476,0.0211422206276786,0.00248018325736508,0.00214874229749107,12.0532703985782,9.83934679015012,NA,0.0186953276075893,0.0286385564038095,-0.0234862351400625,-0.0341294070185714,-0.0354009375034526,-0.059403514408875,NA,NA,NA,NA,NA,-0.000331440959874006,-0.000331440959874006,0.000354267406059688,0.000351487752704431,0.000290480502071195,0.000374481391320023,NA,NA,NA,NA,NA,0.000373299727715278,2.0929383920636e-05,0.000586599500869343,0.000524784643095238,0.000429574058832238,0.00049064743872485,NA,NA,NA,NA,1,"35",55.3694427262941,44.6305572737059,56.122449,43.877551,0.382595441296117,2.80612244897959,1.33333333333333,1,0,0,0,44.6305572737059,43.877551,0,0,0,0.0145614768077108,0.0225545134039139,0.0339662317213949,0,2.16850938548065e-05,0.0931195331596524,1,0,0,0,0,0,0.0145614768077108,0.0225545134039139,0.0339662317213949,0,2.16850938548065e-05,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,6.7,6,504659.2
"1840","COMM",189574,"018036","20337X10","28602","452010","45","45201020","NC","C",0.753907,0.7174185,0.6734375,0.647703,0.00468751674035715,0.0273470710101786,0.0226595542698215,0.00134389034985516,0.00128709939791964,20.3491832597251,17.6051315900283,NA,0.00639124529842263,0.0080949738564881,0.009111359712,0.0111370001802322,0.00673452434819038,0.0053899441282918,0.00843612087364586,0.0167679030872072,-0.0174474424335834,-0.0564234764955556,NA,-5.67909519355157e-05,-5.67909519355158e-05,-4.86136590290423e-05,-5.28646183596313e-05,-1.34671553146923e-05,-3.85949114249808e-06,-1.37311506713872e-05,-3.30969488954795e-05,4.04661045227433e-05,8.37136893642641e-05,NA,0.000698527523725199,0.000320868285894842,0.000200392431848117,0.000132869433032348,0.000135608859618344,0.000120643554296081,6.92708796209991e-05,2.89840217067711e-05,8.189124944015e-05,0.000114754174665389,1,"45",55.3694427262941,44.6305572737059,56.122449,43.877551,0.382595441296117,2.80612244897959,1.33333333333333,1,0,0,0,44.6305572737059,43.877551,0,0,0,0.0145614768077108,0.0225545134039139,0.0339662317213949,0,2.16850938548065e-05,0.0931195331596524,1,0,0,0,0,0,0.0145614768077108,0.0225545134039139,0.0339662317213949,0,2.16850938548065e-05,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,6.7,6,504659.2
"1841","EIGI",189575,"197559","29272B10","01803","451020","45","45102030","MA","",1.1908665,1.200027,1.016691,1.0691565,0.0208412505010715,0.0915481979383929,0.0707069474373214,0.0025760244370625,0.003357644612125,35.5385595808972,21.0584965371222,NA,-0.00260735475080352,-0.0260559600026786,0.0124404460278403,-0.0533581867925774,-0.0736139776452063,-0.079623420305,NA,NA,NA,NA,NA,0.000781620175062502,0.000781620175062502,9.23165326728708e-05,0.000608192108964336,0.000621415974646565,0.000552003685747646,NA,NA,NA,NA,NA,0.00313851842297321,0.00196006929901786,0.000869315955061017,0.0011877572518932,0.00108659326041842,0.000940503396941719,NA,NA,NA,NA,0,"45",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,10,8.7,504488.6
"1842","BRX",189593,"018383","11120U10","10017-3956","601070","60","60107010","NY","A-",0.542862,0.557132,0.532216,0.5450915,-0.000434771824702365,0.00272506675904759,0.00315983858374998,0.00107860551693651,0.00112640246555754,2.52647211261019,2.80524828413434,NA,-0.00186868028333333,-0.00330258874196429,0.00656112555502083,0.00742091013147423,0.00643665585809528,0.00659309369405557,NA,NA,NA,NA,NA,4.77969486210321e-05,4.77969486210321e-05,-7.68779931837714e-05,-6.43908357063655e-05,-4.52067610710372e-05,-3.86146457074612e-05,NA,NA,NA,NA,NA,0.000153124901412697,0.000100460925016865,-4.21544922634422e-05,-3.849051944612e-05,-2.44183493358401e-05,-2.12528952472966e-05,NA,NA,NA,NA,0,"60",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,10.1,9.2,1404848.2
"1843","VCYT",189601,"018947","92337F10","94080","352010","35","35201010","CA","C",0.736546,0.680016,0.7481955,0.681977,-0.00348229234077376,-0.00411821335815477,-0.000635921017380983,0.00229005159652579,0.00185620435238889,-1.79830592655749,-0.342592137855171,NA,0.00953312498333334,0.0225485423074404,-0.00734673170788195,-0.00612739569741269,0.00481956260336498,0.0262235812772916,NA,NA,NA,NA,NA,-0.000433847244136903,-0.000433847244136903,4.24663666715186e-05,2.16811750544174e-05,-5.46174667377549e-05,-0.000163219085813546,NA,NA,NA,NA,NA,-0.000455044611382937,-0.00044444592775992,3.54782236233757e-05,1.64687076988354e-05,-5.88011576415773e-05,-0.000166713157337618,NA,NA,NA,NA,0,"35",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,10,9.3,2742917.6
"1844","TCS",189611,"018842","21075110","75019-3863","255040","25","25504040","TX","",1.1395295,1.0393365,1.098691,1.0175975,0.0111166380150595,0.0217632304498214,0.0106465924347619,0.00442744581584028,0.00393170231658829,4.91552722609459,2.70788365381651,NA,0.025988942992619,0.0408612479701786,0.0534336022341875,0.0146851945005953,0.011990696727746,NA,NA,NA,NA,NA,NA,-0.000495743499251986,-0.000495743499251986,-0.000465021584825583,-2.92504629961951e-05,-5.75038626767471e-06,NA,NA,NA,NA,NA,NA,-0.00014085708475992,-0.000318300292005953,-0.000348026063564462,5.80166881084113e-05,6.42929850136541e-05,NA,NA,NA,NA,NA,0,"25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,7.7,7.1,1713361.5
"1845","KODK",189612,"004194","27746140","14650","452020","45","45202030","NY","C",1.35523,1.335964,1.3546825,1.332274,-0.0019909812205356,0.000353256450892955,0.00234423767142861,0.00727651189965278,0.00700439767006349,0.0485474985493821,0.334680836504727,0.00566389309195437,0.00617244566714294,0.0143358725548215,0.00980976722916668,0.000316016181351077,0.00140749494850014,0.00407232751466681,-0.0249483682413334,-0.0801452391961314,-0.10205887128324,-0.0817164289476991,-0.000765487431248997,-0.000272114229589285,-0.000272114229589285,-0.000129678554392333,-1.89098147695629e-05,-2.23583958489193e-05,-3.33148831604528e-05,8.40929927501752e-05,0.00021412125472766,0.0001829394699501,0.000109212942092005,-0.000531063664106142,-0.000193972973874999,-0.000233043601732142,-0.000103917700860151,3.05248110998996e-07,-6.93577958952097e-06,-2.04344563943618e-05,9.26799439275691e-05,0.000220543823690478,0.000187225096406094,0.000112424226573414,0,"45",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,10.1,9.2,1404848.2
"1846","BHR",189687,"019084","10482B10","75254-4308","601030","60","60103010","TX","B-",1.132718,1.4949575,1.1078485,1.5970045,0.0883921939966071,0.0132670877551784,-0.0751251062414286,0.00464923226341469,0.0113728127747391,2.85360829562734,-6.60567510689123,NA,-0.113315221343125,-0.315022636682857,-0.602388831564,-0.94074051161876,-1.28032808685257,-1.62222778817017,-0.527245349732833,-0.0485364823064087,-0.233866293770667,-0.748937039868621,NA,0.0067235805113244,0.0067235805113244,0.00759100028088579,0.00843551398045383,0.00900473868979723,0.00939901089102623,0.00225508257776352,0.000375147058364427,0.000589138003230849,0.00114702634776059,NA,0.00421941030327678,0.00547149540730059,0.00676544966284811,0.00781973442109786,0.00851049456978783,0.00898623558200739,0.00197989903841763,0.0001693248494838,0.000451797772442131,0.00104411524332027,0,"60",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,7.7,7.1,1713361.5
"1847","KPTI",189702,"018930","48576U10","02459","352010","35","35201010","MA","C",1.057371,0.684676,1.078738,0.9038965,0.0720489087460119,-0.0108672002388094,-0.0829161089848214,0.00479888060971031,0.00462411325574802,-2.26452815200698,-17.9312452785953,NA,0.0772919293648809,0.08253494998375,0.0787101665444791,0.0817508411977678,0.136939348258135,0.141849522512569,0.1514114166825,0.143371184257951,0.182842636177143,0.148758112975963,NA,-0.000174767353962301,-0.000174767353962301,-7.32006351479913e-05,-7.95240364898023e-05,-0.000426910786263967,-0.000383519855860206,-0.000290705157276514,-0.000195403494553258,-0.000202547947771721,-0.000105081101684864,NA,-0.00293863765345635,-0.00155670250370932,-0.000984366667948226,-0.000759164274070305,-0.00097241150326937,-0.000839102872260324,-0.000594427168209925,-0.000422570916429481,-0.000354131327999913,-0.000218664812622975,0,"35",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,10,8.7,504488.6
"1848","TWTR",189705,"018872","90184L10","94103","502030","50","50203010","CA","",0.5642435,0.516684,0.546806,0.5066845,0.00217636960488096,0.0046128394419643,0.00243646983708334,0.00110961458722123,0.000978158766763888,4.15715465089196,2.49087358808232,0.00281107281790675,0.0061200442186012,0.0100637188323214,0.0120508604507778,0.0122447952651568,0.0142884412401668,0.0151807829766666,0.0214140861415001,0.0283598513200448,0.0418541677771944,0.0503368172329761,-6.34703213025797e-05,-0.000131455820457342,-0.000131455820457342,-0.000108510888416449,-8.25280791825891e-05,-7.96846818110909e-05,-7.14528207240971e-05,-7.04678261414621e-05,-7.17355663429147e-05,-7.25371081760757e-05,-6.59732159288975e-05,0.000180176662405754,-5.02401592212302e-05,-9.08479898392858e-05,-8.17364946023465e-05,-6.2557014944201e-05,-6.36552749881741e-05,-5.80656238170458e-05,-6.15430282034279e-05,-6.50603065152891e-05,-6.80828671576418e-05,-6.26355860150847e-05,0,"50",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,10,9.3,2742917.6
"1849","LGIH",189720,"018629","50187T10","77380","252010","25","25201030","TX","B+",0.60774,0.56644,0.6011855,0.5638765,0.00119674662904756,0.00188664337851191,0.00068989674946434,0.00140277818738294,0.00125023468612897,1.34493350087778,0.551813797136304,NA,0.00577305166666665,0.0103493567042857,0.0100272567206319,0.0115708380293333,0.00758199790412693,0.00629395277423621,NA,NA,NA,NA,NA,-0.00015254350125397,-0.00015254350125397,-9.70385724349932e-05,-8.50335360679158e-05,-4.20082320728906e-05,-2.80066271713662e-05,NA,NA,NA,NA,NA,-0.000129546942938491,-0.00014104522209623,-8.94572894738464e-05,-7.93786446788637e-05,-3.74694376685199e-05,-2.42159856907929e-05,NA,NA,NA,NA,0,"25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,7.7,7.1,1713361.5
